0.0800000 35.0000000 0.0043153 0.4511785 1.7836130 3.5389898 4.8801126 -0.0129 0.0087 -0.0003 -0.0163 0.0124 0.0100 0.0188 0.0064 0.1181 -0.0064 0.0344 0.1268 0.1223 0.0967 0.0280 0.0489 1.9824 0.8181 -0.2783 0.5831 0.0350 0.0347 -0.1705 -0.1355 -0.4557 -0.9927 0.4624 -0.4723 -0.5008 0.1460 -0.4957 0.3892 0.2122 -0.4216 0.5737 -0.2211 -0.0765 0.0766 -0.0357 -0.0843 -0.1281 0.1328 0.1134 -0.1200 -0.0044 -0.0429 0.5
0.0020000 45.0000000 0.2219285 1.1632320 0.4922638 0.6853529 1.1969427 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1446 0.1441 0.3138 0.3209 0.0463 0.1012 0.1135 0.0286 0.0175 0.0105 -0.0146 0.0067 -0.0136 0.0098 -0.0441 0.0299 -0.0556 0.0368 -0.0754 0.0641 -0.0150 -0.0394 -0.0625 -0.0266 0.0679 -0.1617 -0.0904 0.0404 -0.0720 -0.0950 -0.1931 0.3715 0.2057 -0.1985 -0.0121 0.0687 0.5
0.0032000 45.0000000 0.1387053 1.0158870 0.6451917 0.7349973 1.3220850 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1447 0.1441 0.3138 0.3209 0.0464 0.1013 0.1140 0.0314 0.0090 0.0191 0.0076 0.0119 -0.0319 -0.0068 -0.0463 0.0546 -0.0865 0.0723 -0.0294 0.0943 -0.0601 -0.0404 -0.0792 -0.0227 0.0084 -0.1697 -0.0582 0.1310 -0.0676 -0.0956 -0.2527 0.4065 0.1988 -0.1873 -0.0058 -0.0580 0.5
0.0050000 45.0000000 0.0887714 0.8983988 0.6860580 0.7329975 1.3910737 0.0007 -0.0005 0.0000 0.0009 -0.0007 -0.0006 -0.0011 -0.0004 0.3418 0.0004 0.1496 0.1451 0.3231 0.3314 0.0469 0.1035 0.0235 -0.0069 0.1834 -0.1916 0.1454 0.0016 -0.0053 0.0019 -0.0276 0.0689 -0.0649 0.0305 -0.1074 0.0678 0.0180 0.0633 0.0517 -0.3433 0.1573 -0.1761 -0.1096 0.0026 -0.0736 -0.0950 -0.2014 0.3224 0.1853 -0.1787 -0.0059 -0.0552 0.5
0.0080000 45.0000000 0.0554821 0.7871133 0.7093794 0.7499973 1.3901061 0.0006 -0.0004 0.0000 0.0007 -0.0005 -0.0004 -0.0008 -0.0003 0.3395 0.0003 0.1482 0.1447 0.3212 0.3290 0.0467 0.1030 0.0425 -0.0118 0.1600 -0.2353 -0.0725 0.0327 -0.0157 0.0635 -0.0516 0.0241 -0.0839 -0.0568 -0.1460 -0.0557 -0.0137 0.0669 0.0405 -0.2175 0.2238 -0.1716 -0.1226 -0.0224 -0.0691 -0.0994 -0.1835 0.2970 0.1817 -0.1777 -0.0061 -0.0539 0.5
0.0130000 45.0000000 0.0341429 0.6907990 0.7531214 0.7539973 1.4224030 0.0002 -0.0001 0.0000 0.0002 -0.0002 -0.0001 -0.0003 -0.0001 0.3310 0.0001 0.1445 0.1439 0.3131 0.3203 0.0461 0.1008 0.1076 0.0519 0.1566 -0.1844 -0.0503 0.0071 -0.0081 0.0842 -0.0556 0.0224 -0.0910 -0.1206 -0.1976 -0.0811 -0.0246 0.0922 0.0562 -0.2090 0.2602 -0.1712 -0.1330 -0.0457 -0.0688 -0.1024 -0.1785 0.2872 0.1800 -0.1765 -0.0061 -0.0536 0.5
0.0200000 45.0000000 0.0221929 0.6107079 0.7506160 0.7689973 1.5779628 0.0007 -0.0005 0.0000 0.0009 -0.0007 -0.0005 -0.0010 -0.0003 0.3258 0.0003 0.1441 0.1426 0.3075 0.3164 0.0456 0.0989 0.0943 0.1847 0.3887 -0.4801 -0.0155 0.0184 -0.0094 0.1379 -0.0064 0.1419 -0.1811 -0.1320 -0.1972 -0.1936 0.0817 0.0409 0.0445 -0.2911 0.2147 -0.1735 -0.1258 -0.0339 -0.0724 -0.0952 -0.1842 0.2971 0.1793 -0.1748 -0.0059 -0.0535 0.5
0.0631000 45.0000000 0.0070342 0.4573455 0.9179037 1.8209952 2.9291356 -0.0028 0.0019 -0.0001 -0.0036 0.0027 0.0022 0.0041 0.0014 0.2892 -0.0014 0.1251 0.1400 0.2715 0.2753 0.0440 0.0912 0.4992 0.3366 -0.6269 0.8866 -0.6608 -0.0286 0.0177 0.1544 -0.3143 -0.5501 0.0844 -0.5995 -0.5020 -0.3754 -0.2575 0.2538 0.1701 -0.6488 0.4735 -0.2466 -0.0354 0.1737 -0.0419 -0.0615 -0.1543 0.1602 0.1086 -0.1131 -0.0039 -0.0431 0.5
0.0020000 60.0000000 0.2959047 1.2517730 0.5397353 0.7400995 1.2484157 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1446 0.1441 0.3138 0.3209 0.0463 0.1013 0.1135 0.0286 0.0154 0.0136 -0.0026 0.0024 -0.0028 0.0141 -0.0551 0.0152 -0.0571 0.0527 -0.0580 0.0578 -0.0380 0.0002 -0.0342 -0.0328 0.1201 -0.1592 -0.1044 0.0063 -0.0657 -0.1006 -0.1416 0.3929 0.1848 -0.1924 -0.0162 0.0925 0.5
0.0032000 60.0000000 0.1849404 1.0872530 0.5794003 0.7126330 1.2575482 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1446 0.1441 0.3138 0.3209 0.0463 0.1013 0.1135 0.0291 0.0162 0.0103 -0.0107 0.0044 0.0021 0.0153 -0.0508 0.0174 -0.0584 0.0643 -0.0422 0.0504 -0.0071 -0.0668 -0.0771 -0.0524 0.0399 -0.1663 -0.0675 0.0736 -0.0572 -0.1380 -0.2177 0.3642 0.2075 -0.1951 -0.0077 0.0824 0.5
