0.1007000E-02 0.2500000E+02 0.3917970E+00 0.1223125E+01 0.1887213E-01 0.2275004E-01 0.4667120E-01 0.0000 0.0000 1.0662 -1.2872 2.2866 -0.7602 -0.0594 0.3404 0.5
0.7268000E-03 0.3500000E+02 0.7599826E+00 0.1434386E+01 0.9005168E-01 0.5335836E-01 0.1150511E+00 0.1106 0.2130 1.0510 -1.4920 2.1664 1.3673 -1.0100 0.3351 0.5
0.8123000E-03 0.3500000E+02 0.6799894E+00 0.1358964E+01 0.4778770E-01 0.3533297E-01 0.7248451E-01 0.0415 0.0799 1.0860 -1.5155 2.1633 -0.9261 0.4310 0.3413 0.5
0.9206000E-03 0.3500000E+02 0.5999950E+00 0.1338278E+01 0.4183290E-01 0.3372443E-01 0.6657983E-01 0.0277 0.0532 1.0497 -1.4729 2.1974 -0.6224 -0.1508 0.3400 0.5
0.1062000E-02 0.3500000E+02 0.5201086E+00 0.1308739E+01 0.3579576E-01 0.2761430E-01 0.5996037E-01 0.0000 0.0000 1.0683 -1.3787 2.2405 -0.9005 0.2615 0.3410 0.5
0.1409000E-02 0.3500000E+02 0.3920195E+00 0.1249943E+01 0.1940936E-01 0.2337383E-01 0.4753698E-01 0.0000 0.0000 1.0703 -1.2986 2.2778 -0.6416 0.0881 0.3403 0.5
0.1044000E-02 0.4500000E+02 0.6802406E+00 0.1269901E+01 0.8090296E-01 0.4343030E-01 0.9878624E-01 0.0323 0.0621 1.0149 -1.3708 2.2613 -0.2957 -0.0031 0.3395 0.5
0.1184000E-02 0.4500000E+02 0.5998068E+00 0.1261520E+01 0.4802494E-01 0.3380854E-01 0.6933740E-01 0.0184 0.0355 1.0611 -1.5270 2.1639 -0.5222 -0.0707 0.3399 0.5
0.1366000E-02 0.4500000E+02 0.5198911E+00 0.1286827E+01 0.3969819E-01 0.2830999E-01 0.6111962E-01 0.0000 0.0000 1.0350 -1.4076 2.2326 -0.1794 0.1320 0.3394 0.5
0.1812000E-02 0.4500000E+02 0.3919267E+00 0.1188871E+01 0.2024769E-01 0.2246955E-01 0.4595621E-01 0.0000 0.0000 1.0577 -1.3044 2.2796 -0.5801 -0.0233 0.3401 0.5
0.1578000E-02 0.6000000E+02 0.6000602E+00 0.1281816E+01 0.1079865E+00 0.5409255E-01 0.1276617E+00 0.0184 0.0355 1.0718 -1.2193 2.3224 -1.0739 1.0532 0.3422 0.5
0.1821000E-02 0.6000000E+02 0.5199863E+00 0.1257955E+01 0.5331013E-01 0.3195187E-01 0.7212430E-01 0.0000 0.0000 1.0699 -1.3184 2.2668 -0.5401 -0.1824 0.3398 0.5
0.2416000E-02 0.6000000E+02 0.3919267E+00 0.1163359E+01 0.2283927E-01 0.2256900E-01 0.4621574E-01 0.0000 0.0000 1.0381 -1.2677 2.3032 -0.2263 0.0884 0.3395 0.5
0.3623000E-02 0.9000000E+02 0.3920349E+00 0.1142450E+01 0.3330478E-01 0.2479099E-01 0.5298743E-01 0.0000 0.0000 1.0584 -1.2842 2.2867 -0.2958 -0.3217 0.3392 0.5
