After minimisation    1283.73  1127     1.139

  Partial chi2s 
Dataset    1    402.09( +3.23)   377  HERA1+2 NCep 920                                
Dataset    2     70.30( -1.00)    70  HERA1+2 NCep 820                                
Dataset    3    218.11( -1.81)   254  HERA1+2 NCep 575                                
Dataset    4    221.51( -3.33)   204  HERA1+2 NCep 460                                
Dataset    5    218.18( -1.00)   159  HERA1+2 NCem                                    
Dataset    6     37.59( +0.84)    39  HERA1+2 CCep                                    
Dataset    7     49.45( -2.97)    42  HERA1+2 CCem                                    

 Correlated Chi2    72.563709077620771     
 Log penalty Chi2   -6.0507300041289547     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
  117  sysHZComb1117                          0.8450   +/-   0.8219        :N:M:D
  118  sysHZComb1118                         -0.1154   +/-   0.9966        :N:M:D
  119  sysHZComb1119                          0.3975   +/-   0.9750        :N:M:D
  120  sysHZComb1120                          0.7148   +/-   0.8554        :N:M:D
  121  sysHZComb1121                          0.1599   +/-   0.9900        :N:M:D
  122  sysHZComb1122                          0.2957   +/-   0.9331        :N:M:D
  123  sysHZComb1123                         -0.3409   +/-   0.9288        :N:M:D
  124  sysHZComb1124                         -1.0937   +/-   0.8628        :N:M:D
  125  sysHZComb1125                          0.6565   +/-   0.8730        :N:M:D
  126  sysHZComb1126                         -0.3648   +/-   0.9169        :N:M:D
  127  sysHZComb1127                          0.0915   +/-   0.9239        :N:M:D
  128  sysHZComb1128                         -0.2553   +/-   0.9556        :N:M:D
  129  sysHZComb1129                          0.2092   +/-   0.8589        :N:M:D
  130  sysHZComb1130                          0.3763   +/-   0.8080        :N:M:D
  131  sysHZComb1131                         -0.7381   +/-   0.7923        :N:M:D
  132  sysHZComb1132                         -0.2834   +/-   0.7904        :N:M:D
  133  sysHZComb1133                          0.8380   +/-   0.8232        :N:M:D
  134  sysHZComb1134                          0.0996   +/-   0.9788        :N:M:D
  135  sysHZComb1135                         -0.7095   +/-   0.8200        :N:M:D
  136  sysHZComb1136                         -0.0905   +/-   0.8788        :N:M:D
  137  sysHZComb1137                         -0.0870   +/-   0.8850        :N:M:D
  138  sysHZComb1138                          0.4438   +/-   0.9202        :N:M:D
  139  sysHZComb1139                         -0.6332   +/-   0.9415        :N:M:D
  140  sysHZComb1140                         -0.1749   +/-   0.9581        :N:M:D
  141  sysHZComb1141                         -0.2861   +/-   0.9712        :N:M:D
  142  sysHZComb1142                          1.1002   +/-   0.8613        :N:M:D
  143  sysHZComb1143                          0.6873   +/-   0.8556        :N:M:D
  144  sysHZComb1144                          1.6166   +/-   0.8422        :N:M:D
  145  sysHZComb1145                          0.2656   +/-   0.9861        :N:M:D
  146  sysHZComb1146                          0.1734   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          1.2686   +/-   0.8055        :N:M:D
  148  sysHZComb1148                         -0.2851   +/-   0.7963        :N:M:D
  149  sysHZComb1149                          0.7591   +/-   0.7663        :N:M:D
