0.5	5.5	5.5	5.5	0.109	0.109	0.109	0.1558	0.0158	-0.0158	0.0182	-0.0182	2
0.5	7	7	7	0.091	0.091	0.091	0.1654	0.0077	-0.0077	0.0161	-0.0161	2
0.5	9	9	9	0.075	0.075	0.075	0.1377	0.0063	-0.0063	0.0107	-0.0107	2
0.5	11.5	11.5	11.5	0.063	0.063	0.063	0.1443	0.0081	-0.0081	0.0085	-0.0085	2
0.5	15	15	15	0.052	0.052	0.052	0.1344	0.0101	-0.0101	0.0055	-0.0055	2
0.5	20	20	20	0.043	0.043	0.043	0.1192	0.0059	-0.0059	0.0050	-0.0050	2
0.5	27	27	27	0.035	0.035	0.035	0.1185	0.0035	-0.0035	0.0051	-0.0051	2
0.5	36	36	36	0.03	0.03	0.03	0.1112	0.0028	-0.0028	0.0049	-0.0049	2
0.5	48	48	48	0.026	0.026	0.026	0.1042	0.0034	-0.0034	0.0049	-0.0049	2
0.5	65	65	65	0.022	0.022	0.022	0.1092	0.0088	-0.0088	0.0057	-0.0057	2
