  0.3500E-02  0.1000E+04  0.1701E+00  0.1524E+01 -0.6852E-02  0.4618E-02  0.7561E-03 -0.1681E+00 -0.4184E-01  0.4291E+00 -0.2273E+00  0.1084E+00 -0.1962E+00  0.2037E+00  0.3601E-01 -0.5435E+00 -0.2832E+00  0.3600E+00  0.8790E-01  0.1715E+00 -0.1322E+00 -0.4027E-01  0.6714E-01  0.2912E+00 -0.3352E+00  0.3248E+00 -0.9716E+00 -0.1898E+00  0.1581E-01  0.3953E+00 -0.1550E+00  0.1027E+00 -0.1161E+00
  0.5000E-02  0.1000E+04  0.1190E+00  0.1356E+01 -0.5803E-02  0.1565E-02  0.7853E-03 -0.1740E+00  0.5791E-02  0.4685E+00 -0.2526E+00  0.1177E+00 -0.1996E+00  0.1927E+00  0.3733E-01 -0.5110E+00 -0.2466E+00  0.3534E+00  0.6097E-01  0.1699E+00 -0.1256E+00 -0.4322E-01  0.5752E-01  0.2889E+00 -0.3175E+00  0.3074E+00 -0.9152E+00 -0.1917E+00  0.1445E-01  0.3754E+00 -0.1037E+00  0.1161E+00 -0.1231E+00
  0.1000E-01  0.1000E+04  0.5950E-01  0.9966E+00 -0.3707E-02 -0.4453E-02  0.8375E-03 -0.1851E+00  0.9710E-01  0.5413E+00 -0.3000E+00  0.1324E+00 -0.2070E+00  0.1600E+00  0.3927E-01 -0.3675E+00 -0.1553E+00  0.3291E+00 -0.3439E-02  0.1637E+00 -0.1139E+00 -0.5710E-01  0.3054E-01  0.2521E+00 -0.2480E+00  0.2509E+00 -0.7238E+00 -0.1895E+00  0.3943E-01  0.3081E+00  0.3343E-01  0.1398E+00 -0.1281E+00
  0.1200E-01  0.1000E+04  0.4960E-01  0.9042E+00 -0.3095E-02 -0.6153E-02  0.8524E-03 -0.1885E+00  0.1218E+00  0.5612E+00 -0.3128E+00  0.1348E+00 -0.2087E+00  0.1490E+00  0.3974E-01 -0.3137E+00 -0.1275E+00  0.3210E+00 -0.2326E-01  0.1611E+00 -0.1108E+00 -0.6273E-01  0.2157E-01  0.2350E+00 -0.2219E+00  0.2350E+00 -0.6625E+00 -0.1878E+00  0.5418E-01  0.2877E+00  0.7270E-01  0.1436E+00 -0.1247E+00
  0.1800E-01  0.1000E+04  0.3310E-01  0.7111E+00 -0.1579E-02 -0.1023E-01  0.8905E-03 -0.1978E+00  0.1786E+00  0.6086E+00 -0.3419E+00  0.1365E+00 -0.2117E+00  0.1210E+00  0.4089E-01 -0.1703E+00 -0.6143E-01  0.3019E+00 -0.7195E-01  0.1532E+00 -0.1040E+00 -0.7872E-01 -0.1706E-02  0.1843E+00 -0.1509E+00  0.2062E+00 -0.5221E+00 -0.1822E+00  0.1038E+00  0.2444E+00  0.1548E+00  0.1443E+00 -0.1045E+00
  0.2500E-01  0.1000E+04  0.2380E-01  0.5693E+00 -0.1840E-03 -0.1394E-01  0.9274E-03 -0.2075E+00  0.2268E+00  0.6507E+00 -0.3665E+00  0.1331E+00 -0.2122E+00  0.9449E-01  0.4222E-01 -0.2624E-01 -0.2701E-02  0.2847E+00 -0.1170E+00  0.1436E+00 -0.9796E-01 -0.9511E-01 -0.2601E-01  0.1312E+00 -0.7961E-01  0.1951E+00 -0.4128E+00 -0.1757E+00  0.1625E+00  0.2153E+00  0.2032E+00  0.1313E+00 -0.6983E-01
  0.4000E-01  0.1000E+04  0.1490E-01  0.3929E+00  0.2096E-02 -0.2005E-01  0.9924E-03 -0.2258E+00  0.2992E+00  0.7172E+00 -0.4031E+00  0.1180E+00 -0.2075E+00  0.5077E-01  0.4547E-01  0.2296E+00  0.8970E-01  0.2578E+00 -0.1914E+00  0.1230E+00 -0.8807E-01 -0.1234E+00 -0.7405E-01  0.4019E-01  0.4356E-01  0.2171E+00 -0.2913E+00 -0.1635E+00  0.2795E+00  0.1948E+00  0.2164E+00  0.7939E-01  0.2105E-01
  0.5500E-01  0.1000E+04  0.1080E-01  0.2920E+00  0.3817E-02 -0.2488E-01  0.1046E-02 -0.2417E+00  0.3498E+00  0.7659E+00 -0.4280E+00  0.9845E-01 -0.1980E+00  0.1792E-01  0.4949E-01  0.4413E+00  0.1581E+00  0.2375E+00 -0.2492E+00  0.1023E+00 -0.7984E-01 -0.1450E+00 -0.1211E+00 -0.2614E-01  0.1391E+00  0.2803E+00 -0.2694E+00 -0.1537E+00  0.3855E+00  0.2101E+00  0.1587E+00  0.9977E-02  0.1231E+00
  0.8000E-01  0.1000E+04  0.7400E-02  0.1928E+00  0.5955E-02 -0.3121E-01  0.1118E-02 -0.2637E+00  0.4097E+00  0.8258E+00 -0.4569E+00  0.6559E-01 -0.1786E+00 -0.2212E-01  0.5699E-01  0.7284E+00  0.2446E+00  0.2112E+00 -0.3238E+00  0.7050E-01 -0.6797E-01 -0.1704E+00 -0.1972E+00 -0.9398E-01  0.2515E+00  0.4377E+00 -0.3627E+00 -0.1435E+00  0.5391E+00  0.2783E+00 -0.4592E-02 -0.1167E+00  0.3018E+00
  0.2500E-02  0.1800E+04  0.4286E+00  0.1374E+01 -0.1059E-01  0.1234E-01  0.5978E-03 -0.1248E+00 -0.1437E+00  0.2720E+00 -0.1535E+00  0.1209E+00 -0.1966E+00  0.1855E+00  0.3148E-01 -0.3275E+00 -0.2352E+00  0.2868E+00  0.1025E+00  0.1738E+00 -0.1444E+00 -0.4708E-01  0.4216E-01  0.2436E+00 -0.2832E+00  0.1903E+00 -0.6579E+00 -0.1708E+00  0.2192E-01  0.2446E+00 -0.8478E-01  0.8530E-01 -0.1432E+00
  0.3500E-02  0.1800E+04  0.3061E+00  0.1351E+01 -0.8857E-02  0.8041E-02  0.6598E-03 -0.1398E+00 -0.8173E-01  0.3410E+00 -0.1908E+00  0.1252E+00 -0.1964E+00  0.1873E+00  0.3384E-01 -0.4000E+00 -0.2302E+00  0.3051E+00  0.8529E-01  0.1722E+00 -0.1350E+00 -0.4579E-01  0.4590E-01  0.2613E+00 -0.2966E+00  0.2334E+00 -0.7507E+00 -0.1796E+00  0.2109E-01  0.2895E+00 -0.8669E-01  0.9772E-01 -0.1383E+00
  0.5000E-02  0.1800E+04  0.2143E+00  0.1260E+01 -0.7359E-02  0.4126E-02  0.7083E-03 -0.1512E+00 -0.2439E-01  0.3991E+00 -0.2238E+00  0.1310E+00 -0.1976E+00  0.1813E+00  0.3556E-01 -0.4141E+00 -0.2079E+00  0.3111E+00  0.6106E-01  0.1699E+00 -0.1267E+00 -0.4745E-01  0.4276E-01  0.2654E+00 -0.2905E+00  0.2453E+00 -0.7633E+00 -0.1843E+00  0.2283E-01  0.3010E+00 -0.5671E-01  0.1116E+00 -0.1381E+00
  0.1000E-01  0.1800E+04  0.1071E+00  0.9740E+00 -0.4799E-02 -0.2833E-02  0.7797E-03 -0.1680E+00  0.7705E-01  0.4918E+00 -0.2795E+00  0.1416E+00 -0.2017E+00  0.1535E+00  0.3777E-01 -0.3206E+00 -0.1323E+00  0.3005E+00 -0.3515E-03  0.1627E+00 -0.1130E+00 -0.5973E-01  0.2309E-01  0.2354E+00 -0.2333E+00  0.2197E+00 -0.6449E+00 -0.1845E+00  0.5014E-01  0.2674E+00  0.5606E-01  0.1351E+00 -0.1346E+00
  0.1200E-01  0.1800E+04  0.8930E-01  0.8903E+00 -0.4120E-02 -0.4687E-02  0.7973E-03 -0.1722E+00  0.1033E+00  0.5150E+00 -0.2935E+00  0.1434E+00 -0.2027E+00  0.1433E+00  0.3826E-01 -0.2753E+00 -0.1072E+00  0.2946E+00 -0.1960E-01  0.1599E+00 -0.1096E+00 -0.6506E-01  0.1541E-01  0.2193E+00 -0.2092E+00  0.2090E+00 -0.5957E+00 -0.1831E+00  0.6514E-01  0.2525E+00  0.9095E-01  0.1388E+00 -0.1297E+00
  0.1800E-01  0.1800E+04  0.5950E-01  0.7079E+00 -0.2499E-02 -0.9029E-02  0.8393E-03 -0.1829E+00  0.1626E+00  0.5678E+00 -0.3249E+00  0.1441E+00 -0.2042E+00  0.1167E+00  0.3939E-01 -0.1471E+00 -0.4581E-01  0.2793E+00 -0.6717E-01  0.1516E+00 -0.1021E+00 -0.8050E-01 -0.5458E-02  0.1704E+00 -0.1419E+00  0.1890E+00 -0.4764E+00 -0.1780E+00  0.1151E+00  0.2188E+00  0.1648E+00  0.1390E+00 -0.1066E+00
  0.2500E-01  0.1800E+04  0.4290E-01  0.5692E+00 -0.1053E-02 -0.1289E-01  0.8776E-03 -0.1932E+00  0.2122E+00  0.6128E+00 -0.3508E+00  0.1402E+00 -0.2037E+00  0.9103E-01  0.4067E-01 -0.1310E-01  0.9937E-02  0.2644E+00 -0.1114E+00  0.1418E+00 -0.9565E-01 -0.9658E-01 -0.2805E-01  0.1182E+00 -0.7305E-01  0.1834E+00 -0.3800E+00 -0.1717E+00  0.1742E+00  0.1954E+00  0.2078E+00  0.1255E+00 -0.6985E-01
  0.4000E-01  0.1800E+04  0.2680E-01  0.3935E+00  0.1269E-02 -0.1916E-01  0.9429E-03 -0.2119E+00  0.2861E+00  0.6825E+00 -0.3887E+00  0.1250E+00 -0.1976E+00  0.4819E-01  0.4378E-01  0.2303E+00  0.9892E-01  0.2398E+00 -0.1846E+00  0.1210E+00 -0.8522E-01 -0.1247E+00 -0.7368E-01  0.2734E-01  0.4737E-01  0.2114E+00 -0.2729E+00 -0.1598E+00  0.2922E+00  0.1815E+00  0.2142E+00  0.7270E-01  0.2418E-01
  0.5500E-01  0.1800E+04  0.1950E-01  0.2919E+00  0.3002E-02 -0.2406E-01  0.9959E-03 -0.2278E+00  0.3374E+00  0.7328E+00 -0.4144E+00  0.1056E+00 -0.1873E+00  0.1573E-01  0.4763E-01  0.4342E+00  0.1654E+00  0.2208E+00 -0.2416E+00  0.1003E+00 -0.7667E-01 -0.1465E+00 -0.1189E+00 -0.3992E-01  0.1415E+00  0.2777E+00 -0.2585E+00 -0.1502E+00  0.3998E+00  0.2003E+00  0.1520E+00  0.2307E-02  0.1291E+00
  0.8000E-01  0.1800E+04  0.1340E-01  0.1921E+00  0.5149E-02 -0.3045E-01  0.1066E-02 -0.2495E+00  0.3982E+00  0.7942E+00 -0.4441E+00  0.7321E-01 -0.1667E+00 -0.2426E-01  0.5480E-01  0.7125E+00  0.2497E+00  0.1957E+00 -0.3153E+00  0.6851E-01 -0.6443E-01 -0.1724E+00 -0.1922E+00 -0.1106E+00  0.2532E+00  0.4374E+00 -0.3577E+00 -0.1400E+00  0.5565E+00  0.2716E+00 -0.1746E-01 -0.1264E+00  0.3125E+00
  0.2500E-02  0.3200E+04  0.7619E+00  0.9889E+00 -0.1475E-01  0.1957E-01  0.4042E-03 -0.6818E-01 -0.2277E+00  0.9384E-01 -0.7964E-01  0.1544E+00 -0.1992E+00  0.1488E+00  0.2671E-01 -0.6224E-02 -0.1230E+00  0.1735E+00  0.9319E-01  0.1751E+00 -0.1519E+00 -0.5741E-01 -0.4342E-02  0.1845E+00 -0.1987E+00 -0.1511E-01 -0.1667E+00 -0.1479E+00  0.1959E-01  0.1208E-01  0.6607E-01  0.7688E-01 -0.1947E+00
  0.3500E-02  0.3200E+04  0.5442E+00  0.1044E+01 -0.1214E-01  0.1358E-01  0.5057E-03 -0.9468E-01 -0.1467E+00  0.2010E+00 -0.1327E+00  0.1524E+00 -0.1965E+00  0.1626E+00  0.3039E-01 -0.1792E+00 -0.1488E+00  0.2191E+00  0.8289E-01  0.1738E+00 -0.1399E+00 -0.5420E-01  0.1306E-01  0.2163E+00 -0.2384E+00  0.9146E-01 -0.4096E+00 -0.1641E+00  0.2841E-01  0.1249E+00  0.1866E-01  0.9011E-01 -0.1747E+00
  0.5000E-02  0.3200E+04  0.3810E+00  0.1053E+01 -0.9717E-02  0.7985E-02  0.5946E-03 -0.1178E+00 -0.7000E-01  0.2973E+00 -0.1817E+00  0.1512E+00 -0.1953E+00  0.1660E+00  0.3314E-01 -0.2779E+00 -0.1534E+00  0.2505E+00  0.6272E-01  0.1710E+00 -0.1290E+00 -0.5370E-01  0.2187E-01  0.2329E+00 -0.2538E+00  0.1569E+00 -0.5487E+00 -0.1744E+00  0.3521E-01  0.1950E+00  0.9710E-02  0.1051E+00 -0.1606E+00
  0.1000E-01  0.3200E+04  0.1905E+00  0.8994E+00 -0.6167E-02 -0.7817E-03  0.7088E-03 -0.1470E+00  0.5198E-01  0.4314E+00 -0.2544E+00  0.1537E+00 -0.1964E+00  0.1468E+00  0.3618E-01 -0.2671E+00 -0.1051E+00  0.2662E+00  0.4340E-02  0.1625E+00 -0.1125E+00 -0.6344E-01  0.1449E-01  0.2152E+00 -0.2169E+00  0.1833E+00 -0.5533E+00 -0.1794E+00  0.6501E-01  0.2193E+00  0.8281E-01  0.1295E+00 -0.1424E+00
  0.1200E-01  0.3200E+04  0.1587E+00  0.8355E+00 -0.5341E-02 -0.2910E-02  0.7326E-03 -0.1532E+00  0.8130E-01  0.4607E+00 -0.2711E+00  0.1542E+00 -0.1968E+00  0.1377E+00  0.3674E-01 -0.2336E+00 -0.8412E-01  0.2643E+00 -0.1453E-01  0.1594E+00 -0.1086E+00 -0.6835E-01  0.8693E-02  0.2009E+00 -0.1956E+00  0.1800E+00 -0.5215E+00 -0.1786E+00  0.8003E-01  0.2127E+00  0.1116E+00  0.1331E+00 -0.1352E+00
  0.1800E-01  0.3200E+04  0.1058E+00  0.6812E+00 -0.3495E-02 -0.7692E-02  0.7839E-03 -0.1667E+00  0.1453E+00  0.5235E+00 -0.3065E+00  0.1527E+00 -0.1972E+00  0.1128E+00  0.3795E-01 -0.1245E+00 -0.2937E-01  0.2552E+00 -0.6147E-01  0.1506E+00 -0.1004E+00 -0.8306E-01 -0.9027E-02  0.1546E+00 -0.1329E+00  0.1714E+00 -0.4295E+00 -0.1742E+00  0.1297E+00  0.1921E+00  0.1750E+00  0.1330E+00 -0.1080E+00
  0.2500E-01  0.3200E+04  0.7620E-01  0.5548E+00 -0.1934E-02 -0.1180E-01  0.8267E-03 -0.1785E+00  0.1974E+00  0.5741E+00 -0.3347E+00  0.1477E+00 -0.1957E+00  0.8800E-01  0.3921E-01 -0.1596E-02  0.2257E-01  0.2437E+00 -0.1052E+00  0.1404E+00 -0.9345E-01 -0.9871E-01 -0.2965E-01  0.1036E+00 -0.6654E-01  0.1721E+00 -0.3482E+00 -0.1682E+00  0.1886E+00  0.1760E+00  0.2116E+00  0.1191E+00 -0.6855E-01
  0.4000E-01  0.3200E+04  0.4760E-01  0.3873E+00  0.4907E-03 -0.1831E-01  0.8953E-03 -0.1985E+00  0.2738E+00  0.6491E+00 -0.3749E+00  0.1316E+00 -0.1886E+00  0.4593E-01  0.4222E-01  0.2297E+00  0.1076E+00  0.2225E+00 -0.1779E+00  0.1193E+00 -0.8250E-01 -0.1265E+00 -0.7283E-01  0.1341E-01  0.5131E-01  0.2064E+00 -0.2562E+00 -0.1565E+00  0.3068E+00  0.1694E+00  0.2106E+00  0.6534E-01  0.2901E-01
  0.5500E-01  0.3200E+04  0.3460E-01  0.2881E+00  0.2266E-02 -0.2332E-01  0.9489E-03 -0.2148E+00  0.3262E+00  0.7020E+00 -0.4016E+00  0.1120E+00 -0.1774E+00  0.1373E-01  0.4593E-01  0.4266E+00  0.1719E+00  0.2052E+00 -0.2344E+00  0.9846E-01 -0.7366E-01 -0.1483E+00 -0.1163E+00 -0.5433E-01  0.1442E+00  0.2757E+00 -0.2489E+00 -0.1469E+00  0.4151E+00  0.1917E+00  0.1436E+00 -0.6035E-02  0.1367E+00
  0.8000E-01  0.3200E+04  0.2380E-01  0.1895E+00  0.4445E-02 -0.2981E-01  0.1018E-02 -0.2367E+00  0.3880E+00  0.7657E+00 -0.4323E+00  0.7963E-01 -0.1559E+00 -0.2632E-01  0.5281E-01  0.6976E+00  0.2542E+00  0.1816E+00 -0.3075E+00  0.6656E-01 -0.6107E-01 -0.1746E+00 -0.1873E+00 -0.1271E+00  0.2553E+00  0.4376E+00 -0.3535E+00 -0.1366E+00  0.5735E+00  0.2660E+00 -0.3192E-01 -0.1367E+00  0.3243E+00
  0.1500E+00  0.3200E+04  0.1270E-01  0.7134E-01  0.8203E-02 -0.4198E-01  0.1146E-02 -0.2784E+00  0.4891E+00  0.8742E+00 -0.4798E+00 -0.1702E-02 -0.8615E-01 -0.1018E+00  0.7151E-01  0.1277E+01  0.4145E+00  0.1285E+00 -0.4475E+00 -0.1122E-01 -0.3019E-01 -0.2134E+00 -0.3869E+00 -0.1785E+00  0.4055E+00  0.1114E+01 -0.1136E+01 -0.1337E+00  0.9708E+00  0.6333E+00 -0.6997E+00 -0.5337E+00  0.9153E+00
  0.5000E-02  0.5600E+04  0.6667E+00  0.7586E+00 -0.1367E-01  0.1453E-01  0.4044E-03 -0.6164E-01 -0.1479E+00  0.1265E+00 -0.1109E+00  0.1856E+00 -0.1919E+00  0.1419E+00  0.2934E-01 -0.5752E-01 -0.6463E-01  0.1504E+00  0.6734E-01  0.1735E+00 -0.1332E+00 -0.6415E-01 -0.1216E-01  0.1799E+00 -0.1955E+00  0.1259E-01 -0.1996E+00 -0.1590E+00  0.5672E-01  0.2106E-01  0.1176E+00  0.9424E-01 -0.1987E+00
  0.1000E-01  0.5600E+04  0.3333E+00  0.7566E+00 -0.8207E-02  0.2360E-02  0.6045E-03 -0.1164E+00  0.1355E-01  0.3420E+00 -0.2175E+00  0.1726E+00 -0.1908E+00  0.1388E+00  0.3433E-01 -0.1934E+00 -0.6690E-01  0.2171E+00  0.1283E-01  0.1639E+00 -0.1126E+00 -0.6966E-01  0.2480E-02  0.1861E+00 -0.1954E+00  0.1318E+00 -0.4249E+00 -0.1738E+00  0.8951E-01  0.1506E+00  0.1207E+00  0.1212E+00 -0.1540E+00
  0.1200E-01  0.5600E+04  0.2778E+00  0.7244E+00 -0.7072E-02 -0.3090E-03  0.6421E-03 -0.1266E+00  0.4913E-01  0.3845E+00 -0.2395E+00  0.1703E+00 -0.1908E+00  0.1317E+00  0.3511E-01 -0.1799E+00 -0.5326E-01  0.2230E+00 -0.6014E-02  0.1604E+00 -0.1082E+00 -0.7380E-01 -0.8752E-04  0.1752E+00 -0.1790E+00  0.1410E+00 -0.4231E+00 -0.1740E+00  0.1038E+00  0.1588E+00  0.1394E+00  0.1252E+00 -0.1426E+00
  0.1800E-01  0.5600E+04  0.1852E+00  0.6209E+00 -0.4751E-02 -0.5926E-02  0.7143E-03 -0.1464E+00  0.1227E+00  0.4677E+00 -0.2834E+00  0.1645E+00 -0.1904E+00  0.1093E+00  0.3657E-01 -0.9973E-01 -0.9594E-02  0.2257E+00 -0.5323E-01  0.1508E+00 -0.9893E-01 -0.8723E-01 -0.1290E-01  0.1341E+00 -0.1231E+00  0.1505E+00 -0.3744E+00 -0.1709E+00  0.1516E+00  0.1599E+00  0.1872E+00  0.1254E+00 -0.1090E+00
  0.2500E-01  0.5600E+04  0.1333E+00  0.5194E+00 -0.2949E-02 -0.1046E-01  0.7675E-03 -0.1615E+00  0.1798E+00  0.5288E+00 -0.3159E+00  0.1573E+00 -0.1884E+00  0.8567E-01  0.3788E-01  0.8951E-02  0.3666E-01  0.2203E+00 -0.9725E-01  0.1401E+00 -0.9151E-01 -0.1022E+00 -0.3088E-01  0.8550E-01 -0.5991E-01  0.1598E+00 -0.3137E+00 -0.1655E+00  0.2090E+00  0.1544E+00  0.2154E+00  0.1112E+00 -0.6592E-01
  0.4000E-01  0.5600E+04  0.8330E-01  0.3713E+00 -0.3134E-03 -0.1737E-01  0.8448E-03 -0.1843E+00  0.2605E+00  0.6136E+00 -0.3601E+00  0.1390E+00 -0.1803E+00  0.4431E-01  0.4082E-01  0.2271E+00  0.1164E+00  0.2046E+00 -0.1702E+00  0.1184E+00 -0.8002E-01 -0.1293E+00 -0.7129E-01 -0.3064E-02  0.5524E-01  0.2015E+00 -0.2395E+00 -0.1539E+00  0.3257E+00  0.1571E+00  0.2055E+00  0.5675E-01  0.3584E-01
  0.5500E-01  0.5600E+04  0.6060E-01  0.2787E+00  0.1550E-02 -0.2255E-01  0.9015E-03 -0.2017E+00  0.3148E+00  0.6708E+00 -0.3887E+00  0.1186E+00 -0.1686E+00  0.1224E-01  0.4440E-01  0.4176E+00  0.1781E+00  0.1897E+00 -0.2267E+00  0.9725E-01 -0.7089E-01 -0.1509E+00 -0.1131E+00 -0.7069E-01  0.1471E+00  0.2738E+00 -0.2396E+00 -0.1443E+00  0.4335E+00  0.1835E+00  0.1335E+00 -0.1549E-01  0.1463E+00
  0.8000E-01  0.5600E+04  0.4170E-01  0.1844E+00  0.3799E-02 -0.2919E-01  0.9728E-03 -0.2244E+00  0.3783E+00  0.7383E+00 -0.4209E+00  0.8569E-01 -0.1463E+00 -0.2802E-01  0.5103E-01  0.6823E+00  0.2581E+00  0.1682E+00 -0.2999E+00  0.6503E-01 -0.5797E-01 -0.1772E+00 -0.1820E+00 -0.1446E+00  0.2576E+00  0.4378E+00 -0.3495E+00 -0.1337E+00  0.5921E+00  0.2610E+00 -0.4811E-01 -0.1478E+00  0.3377E+00
  0.1500E+00  0.5600E+04  0.2220E-01  0.6942E-01  0.7627E-02 -0.4152E-01  0.1100E-02 -0.2664E+00  0.4813E+00  0.8510E+00 -0.4701E+00  0.4068E-02 -0.7435E-01 -0.1048E+00  0.6899E-01  0.1251E+01  0.4150E+00  0.1175E+00 -0.4395E+00 -0.1322E-01 -0.2644E-01 -0.2172E+00 -0.3768E+00 -0.2029E+00  0.4096E+00  0.1114E+01 -0.1134E+01 -0.1297E+00  0.9929E+00  0.6312E+00 -0.7315E+00 -0.5514E+00  0.9393E+00
  0.1000E-01  0.1000E+05  0.5952E+00  0.5359E+00 -0.1227E-01  0.8528E-02  0.3956E-03 -0.5775E-01 -0.6217E-01  0.1707E+00 -0.1466E+00  0.2101E+00 -0.1832E+00  0.1264E+00  0.3135E-01 -0.6042E-01  0.3461E-02  0.1250E+00  0.3154E-01  0.1689E+00 -0.1143E+00 -0.8265E-01 -0.1928E-01  0.1312E+00 -0.1583E+00  0.3620E-01 -0.1890E+00 -0.1655E+00  0.1403E+00  0.2281E-01  0.1901E+00  0.1051E+00 -0.1756E+00
  0.1200E-01  0.1000E+05  0.4960E+00  0.5391E+00 -0.1044E-01  0.4688E-02  0.4663E-03 -0.7749E-01 -0.1272E-01  0.2429E+00 -0.1809E+00  0.2019E+00 -0.1834E+00  0.1235E+00  0.3273E-01 -0.8762E-01  0.1381E-02  0.1482E+00  0.1217E-01  0.1649E+00 -0.1089E+00 -0.8525E-01 -0.1525E-01  0.1282E+00 -0.1519E+00  0.7134E-01 -0.2495E+00 -0.1683E+00  0.1525E+00  0.6210E-01  0.1887E+00  0.1104E+00 -0.1561E+00
  0.1800E-01  0.1000E+05  0.3307E+00  0.5083E+00 -0.6949E-02 -0.2841E-02  0.5935E-03 -0.1131E+00  0.8370E-01  0.3749E+00 -0.2451E+00  0.1858E+00 -0.1831E+00  0.1064E+00  0.3494E-01 -0.6448E-01  0.2133E-01  0.1784E+00 -0.3764E-01  0.1538E+00 -0.9808E-01 -0.9574E-01 -0.1830E-01  0.9972E-01 -0.1097E+00  0.1175E+00 -0.2891E+00 -0.1683E+00  0.1929E+00  0.1087E+00  0.2064E+00  0.1126E+00 -0.1100E+00
  0.2500E-01  0.1000E+05  0.2381E+00  0.4495E+00 -0.4561E-02 -0.8320E-02  0.6743E-03 -0.1361E+00  0.1519E+00  0.4606E+00 -0.2876E+00  0.1730E+00 -0.1809E+00  0.8445E-01  0.3647E-01  0.2015E-01  0.5651E-01  0.1863E+00 -0.8369E-01  0.1421E+00 -0.8992E-01 -0.1091E+00 -0.3173E-01  0.5703E-01 -0.5198E-01  0.1423E+00 -0.2659E+00 -0.1637E+00  0.2451E+00  0.1234E+00  0.2205E+00  0.9918E-01 -0.6083E-01
  0.4000E-01  0.1000E+05  0.1488E+00  0.3384E+00 -0.1426E-02 -0.1604E-01  0.7749E-03 -0.1656E+00  0.2422E+00  0.5665E+00 -0.3405E+00  0.1500E+00 -0.1725E+00  0.4385E-01  0.3943E-01  0.2204E+00  0.1271E+00  0.1818E+00 -0.1589E+00  0.1191E+00 -0.7776E-01 -0.1347E+00 -0.6827E-01 -0.2698E-01  0.5950E-01  0.1952E+00 -0.2191E+00 -0.1523E+00  0.3559E+00  0.1417E+00  0.1980E+00  0.4470E-01  0.4666E-01
  0.5500E-01  0.1000E+05  0.1082E+00  0.2598E+00  0.6420E-03 -0.2155E-01  0.8408E-03 -0.1858E+00  0.3005E+00  0.6326E+00 -0.3727E+00  0.1275E+00 -0.1603E+00  0.1172E-01  0.4290E-01  0.4041E+00  0.1851E+00  0.1715E+00 -0.2165E+00  0.9734E-01 -0.6831E-01 -0.1556E+00 -0.1082E+00 -0.9317E-01  0.1502E+00  0.2712E+00 -0.2286E+00 -0.1425E+00  0.4608E+00  0.1738E+00  0.1199E+00 -0.2806E-01  0.1601E+00
  0.8000E-01  0.1000E+05  0.7440E-01  0.1747E+00  0.3052E-02 -0.2845E-01  0.9189E-03 -0.2106E+00  0.3670E+00  0.7073E+00 -0.4079E+00  0.9288E-01 -0.1372E+00 -0.2905E-01  0.4929E-01  0.6633E+00  0.2619E+00  0.1535E+00 -0.2906E+00  0.6443E-01 -0.5504E-01 -0.1814E+00 -0.1752E+00 -0.1668E+00  0.2604E+00  0.4374E+00 -0.3444E+00 -0.1314E+00  0.6171E+00  0.2556E+00 -0.6838E-01 -0.1617E+00  0.3552E+00
  0.1500E+00  0.1000E+05  0.3970E-01  0.6654E-01  0.7034E-02 -0.4105E-01  0.1050E-02 -0.2542E+00  0.4732E+00  0.8271E+00 -0.4599E+00  0.9792E-02 -0.6330E-01 -0.1076E+00  0.6658E-01  0.1225E+01  0.4150E+00  0.1064E+00 -0.4311E+00 -0.1477E-01 -0.2285E-01 -0.2217E+00 -0.3658E+00 -0.2295E+00  0.4141E+00  0.1113E+01 -0.1129E+01 -0.1260E+00  0.1017E+01  0.6289E+00 -0.7664E+00 -0.5708E+00  0.9654E+00
  0.2500E+00  0.1000E+05  0.2380E-01  0.1852E-01  0.1017E-01 -0.4925E-01  0.1135E-02 -0.2817E+00  0.5504E+00  0.9279E+00 -0.4987E+00 -0.6903E-01  0.3915E-01 -0.2062E+00  0.7226E-01  0.1791E+01  0.5527E+00  0.5074E-01 -0.5457E+00 -0.9302E-01  0.1788E-01 -0.2390E+00 -0.6224E+00 -0.1079E+00  0.4243E+00  0.2478E+01 -0.3063E+01 -0.1669E+00  0.1612E+01  0.1434E+01 -0.1910E+01 -0.1185E+01  0.2030E+01
  0.1800E-01  0.1800E+05  0.5952E+00  0.3438E+00 -0.1156E-01  0.3683E-02  0.3066E-03 -0.4563E-01  0.1429E-02  0.1853E+00 -0.1666E+00  0.2311E+00 -0.1734E+00  0.1041E+00  0.3251E-01 -0.1781E-02  0.8116E-01  0.8447E-01 -0.2928E-02  0.1635E+00 -0.9849E-01 -0.1152E+00 -0.2775E-01  0.2924E-01 -0.8682E-01  0.5241E-01 -0.1244E+00 -0.1668E+00  0.2837E+00  0.7501E-02  0.2429E+00  0.8614E-01 -0.1110E+00
  0.2500E-01  0.1800E+05  0.4286E+00  0.3352E+00 -0.7701E-02 -0.4054E-02  0.4699E-03 -0.8888E-01  0.9732E-01  0.3320E+00 -0.2345E+00  0.2050E+00 -0.1729E+00  0.8593E-01  0.3479E-01  0.3361E-01  0.9132E-01  0.1248E+00 -0.5560E-01  0.1496E+00 -0.8922E-01 -0.1245E+00 -0.3184E-01  0.2206E-02 -0.4080E-01  0.1103E+00 -0.1823E+00 -0.1644E+00  0.3205E+00  0.6728E-01  0.2292E+00  0.7645E-01 -0.5014E-01
