           1
     8090469
 BELLE2020                                                                       
Plot1@Experiment:BELLE20@ExtraLabel:e^{+}e^{-} #rightarrow  #gamma/Z #rightarrow #pi^{#pm}X @XTitle: Z @YTitle:  d#sigma/dz @Title:Q^{2} = 111.9364 @Ylog @Ymin:0.01 @Ymax:120
 x           Q2          cosTheta       data      +- uncor     +- tot     th orig         th mod   therr+         therr-     pull    iset       iplot
 0.46250E+00 0.11194E+03 -.82983E+00 0.63212E+00 0.21562E-01 0.21562E-01 0.63212E+00 0.63212E+00 0.00000E+00 0.00000E+00 0.18910E-03      8090469   1/0.46250E+00
 0.46250E+00 0.11194E+03 -.56658E+00 0.50057E+00 0.19188E-01 0.19188E-01 0.50057E+00 0.50057E+00 0.00000E+00 0.00000E+00 -.10718E-03      8090469   1/0.46250E+00
 0.46250E+00 0.11194E+03 -.24946E+00 0.40797E+00 0.17322E-01 0.17322E-01 0.40797E+00 0.40797E+00 0.00000E+00 0.00000E+00 0.45781E-04      8090469   1/0.46250E+00
 0.46250E+00 0.11194E+03 0.13993E+00 0.39271E+00 0.16995E-01 0.16995E-01 0.39271E+00 0.39271E+00 0.00000E+00 0.00000E+00 0.15546E-03      8090469   1/0.46250E+00
 0.46250E+00 0.11194E+03 0.62950E+00 0.52750E+00 0.19697E-01 0.19697E-01 0.52750E+00 0.52750E+00 0.00000E+00 0.00000E+00 -.11027E-03      8090469   1/0.46250E+00
 0.48750E+00 0.11194E+03 -.82983E+00 0.51862E+00 0.17724E-01 0.17724E-01 0.51862E+00 0.51862E+00 0.00000E+00 0.00000E+00 -.23714E-03      8090469   1/0.48750E+00
 0.48750E+00 0.11194E+03 -.56658E+00 0.41052E+00 0.15769E-01 0.15769E-01 0.41052E+00 0.41052E+00 0.00000E+00 0.00000E+00 -.17326E-03      8090469   1/0.48750E+00
 0.48750E+00 0.11194E+03 -.24946E+00 0.33442E+00 0.14233E-01 0.14233E-01 0.33442E+00 0.33442E+00 0.00000E+00 0.00000E+00 -.18338E-03      8090469   1/0.48750E+00
 0.48750E+00 0.11194E+03 0.13993E+00 0.32188E+00 0.13963E-01 0.13963E-01 0.32188E+00 0.32188E+00 0.00000E+00 0.00000E+00 -.40879E-04      8090469   1/0.48750E+00
 0.48750E+00 0.11194E+03 0.62950E+00 0.43266E+00 0.16189E-01 0.16189E-01 0.43265E+00 0.43265E+00 0.00000E+00 0.00000E+00 0.39291E-03      8090469   1/0.48750E+00
 0.51250E+00 0.11194E+03 -.82983E+00 0.42608E+00 0.15331E-01 0.15331E-01 0.42608E+00 0.42608E+00 0.00000E+00 0.00000E+00 0.12191E-04      8090469   1/0.51250E+00
 0.51250E+00 0.11194E+03 -.56658E+00 0.33713E+00 0.13637E-01 0.13637E-01 0.33713E+00 0.33713E+00 0.00000E+00 0.00000E+00 -.14308E-03      8090469   1/0.51250E+00
 0.51250E+00 0.11194E+03 -.24946E+00 0.27452E+00 0.12305E-01 0.12305E-01 0.27452E+00 0.27452E+00 0.00000E+00 0.00000E+00 0.37523E-03      8090469   1/0.51250E+00
 0.51250E+00 0.11194E+03 0.13993E+00 0.26420E+00 0.12072E-01 0.12072E-01 0.26420E+00 0.26420E+00 0.00000E+00 0.00000E+00 0.36745E-03      8090469   1/0.51250E+00
 0.51250E+00 0.11194E+03 0.62950E+00 0.35534E+00 0.14000E-01 0.14000E-01 0.35534E+00 0.35534E+00 0.00000E+00 0.00000E+00 -.11895E-03      8090469   1/0.51250E+00
 0.53750E+00 0.11194E+03 -.82983E+00 0.35110E+00 0.12466E-01 0.12466E-01 0.35110E+00 0.35110E+00 0.00000E+00 0.00000E+00 0.83014E-05      8090469   1/0.53750E+00
 0.53750E+00 0.11194E+03 -.56658E+00 0.27769E+00 0.11087E-01 0.11087E-01 0.27769E+00 0.27769E+00 0.00000E+00 0.00000E+00 0.13494E-03      8090469   1/0.53750E+00
 0.53750E+00 0.11194E+03 -.24946E+00 0.22601E+00 0.10002E-01 0.10002E-01 0.22601E+00 0.22601E+00 0.00000E+00 0.00000E+00 0.86620E-04      8090469   1/0.53750E+00
 0.53750E+00 0.11194E+03 0.13993E+00 0.21749E+00 0.98117E-02 0.98117E-02 0.21749E+00 0.21749E+00 0.00000E+00 0.00000E+00 -.19074E-03      8090469   1/0.53750E+00
 0.53750E+00 0.11194E+03 0.62950E+00 0.29272E+00 0.11383E-01 0.11383E-01 0.29272E+00 0.29272E+00 0.00000E+00 0.00000E+00 0.21627E-03      8090469   1/0.53750E+00
 0.56250E+00 0.11194E+03 -.82983E+00 0.29029E+00 0.10503E-01 0.10503E-01 0.29029E+00 0.29029E+00 0.00000E+00 0.00000E+00 0.33508E-03      8090469   1/0.56250E+00
 0.56250E+00 0.11194E+03 -.56658E+00 0.22949E+00 0.93388E-02 0.93388E-02 0.22949E+00 0.22949E+00 0.00000E+00 0.00000E+00 0.24416E-03      8090469   1/0.56250E+00
 0.56250E+00 0.11194E+03 -.24946E+00 0.18669E+00 0.84229E-02 0.84230E-02 0.18669E+00 0.18669E+00 0.00000E+00 0.00000E+00 0.32580E-03      8090469   1/0.56250E+00
 0.56250E+00 0.11194E+03 0.13993E+00 0.17963E+00 0.82625E-02 0.82624E-02 0.17963E+00 0.17963E+00 0.00000E+00 0.00000E+00 -.40226E-03      8090469   1/0.56250E+00
 0.56250E+00 0.11194E+03 0.62950E+00 0.24194E+00 0.95886E-02 0.95887E-02 0.24193E+00 0.24193E+00 0.00000E+00 0.00000E+00 0.55769E-03      8090469   1/0.56250E+00
 0.58750E+00 0.11194E+03 -.82983E+00 0.24064E+00 0.84995E-02 0.84995E-02 0.24064E+00 0.24064E+00 0.00000E+00 0.00000E+00 -.20489E-03      8090469   1/0.58750E+00
 0.58750E+00 0.11194E+03 -.56658E+00 0.19015E+00 0.75554E-02 0.75554E-02 0.19015E+00 0.19015E+00 0.00000E+00 0.00000E+00 -.23330E-04      8090469   1/0.58750E+00
 0.58750E+00 0.11194E+03 -.24946E+00 0.15461E+00 0.68126E-02 0.68127E-02 0.15461E+00 0.15461E+00 0.00000E+00 0.00000E+00 0.63676E-03      8090469   1/0.58750E+00
 0.58750E+00 0.11194E+03 0.13993E+00 0.14875E+00 0.66823E-02 0.66824E-02 0.14875E+00 0.14875E+00 0.00000E+00 0.00000E+00 0.36202E-03      8090469   1/0.58750E+00
 0.58750E+00 0.11194E+03 0.62950E+00 0.20049E+00 0.77579E-02 0.77580E-02 0.20049E+00 0.20049E+00 0.00000E+00 0.00000E+00 0.38874E-03      8090469   1/0.58750E+00
 0.61250E+00 0.11194E+03 -.82983E+00 0.19996E+00 0.73827E-02 0.73828E-02 0.19996E+00 0.19996E+00 0.00000E+00 0.00000E+00 0.57285E-03      8090469   1/0.61250E+00
