LHAPDF set=                        CT14nnlo
  28
   19  0.018494  0.028538  0.024077 -0.081970 -0.016041  0.014022  0.113001 -0.007874 -0.181397  0.247001 -0.018576 -0.004356  0.090367 -0.010052  0.013888 -0.028012  0.076240  0.237968  0.868332 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000
   20  0.003683  0.002803  0.050579 -0.004006 -0.013896  0.000437 -0.049148 -0.042060  0.061941 -0.086596 -0.003910  0.000413 -0.025789 -0.030261  0.030647  0.043917 -0.018589 -0.066538  0.088003  0.974493 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
   21 -0.007512 -0.040259 -0.141025  0.063107  0.069100 -0.002645  0.219237  0.116014 -0.023400  0.074628  0.021749 -0.030307  0.039259  0.083870 -0.081432 -0.091173  0.019719  0.033307 -0.049305  0.051035  0.916009  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000
   22  0.004068 -0.004856 -0.001707 -0.070810  0.086121  0.025924 -0.285634 -0.329458  0.102162 -0.119022 -0.119084 -0.210642  0.119401 -0.144577  0.232101  0.200346  0.018513 -0.135826  0.098190 -0.085181  0.204445  0.635573 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000
   23 -0.001358  0.009580  0.286951 -0.077965 -0.118283  0.045926  0.225481 -0.068013  0.090820 -0.213058  0.040111  0.018332 -0.077392 -0.027947  0.023554  0.068225 -0.043130 -0.069083  0.107909 -0.075771  0.057991  0.013979  0.800381  0.000000  0.000000  0.000000  0.000000  0.000000
   24 -0.047545  0.013145  0.184883 -0.097641 -0.085877  0.016659  0.167511  0.041807 -0.000718 -0.085206  0.052264 -0.015874 -0.030210  0.076388 -0.081477 -0.050228  0.014501 -0.007052  0.039952 -0.009649 -0.028321  0.209273 -0.226811  0.837582  0.000000 -0.000000  0.000000 -0.000000
   25  0.013385  0.004510  0.030270 -0.022051 -0.004894  0.000822  0.028866  0.019649  0.000509  0.007440  0.010883 -0.006469  0.002867  0.020887 -0.026949 -0.019411  0.012758  0.004077 -0.010164  0.003792 -0.018640  0.064518 -0.032119 -0.053204  0.989178  0.000000  0.000000  0.000000
   26  0.009127  0.005767  0.003474  0.014256 -0.010932 -0.004840 -0.033330  0.004967  0.000132  0.004924 -0.000107  0.037185 -0.020181 -0.019350  0.007929  0.008710 -0.011866  0.004665  0.000289 -0.004662  0.018300 -0.003980  0.005232  0.030584  0.006574  0.994562 -0.000000  0.000000
   27 -0.095695 -0.078603 -0.235760  0.226134  0.025962  0.011712  0.148343  0.033927  0.040324 -0.138559  0.017843  0.063681 -0.083710  0.003321  0.027359  0.019701 -0.125276 -0.073627  0.126079  0.000245 -0.039689  0.115121  0.038999 -0.025957  0.031774  0.006166  0.748976  0.000000
   28 -0.022295  0.024504  0.048979 -0.054102 -0.035604 -0.004243 -0.064525 -0.000501 -0.055505  0.038366  0.002226  0.007248  0.003226  0.010846 -0.013119 -0.016242  0.019710  0.048711 -0.043414  0.019916  0.028791  0.000665  0.043703 -0.010583  0.006756  0.001989  0.003904  0.974021
