3.125 3.250 3.125 3.250 1.00
3.125 3.250 3.250 3.375 0.56
3.125 3.250 3.375 3.500 0.51
3.125 3.250 3.500 3.625 0.45
3.125 3.250 3.625 3.750 0.37
3.125 3.250 3.750 3.875 0.32
3.125 3.250 3.875 4.000 0.18
3.125 3.250 4.000 4.250 0.09
3.250 3.375 2.000 2.125 0.27
3.250 3.375 2.125 2.250 0.45
3.250 3.375 2.250 2.375 0.51
3.250 3.375 2.375 2.500 0.43
3.250 3.375 2.500 2.625 0.58
3.250 3.375 2.625 2.750 0.59
3.250 3.375 2.750 2.875 0.59
3.250 3.375 2.875 3.000 0.59
3.250 3.375 3.000 3.125 0.58
3.250 3.375 3.125 3.250 0.56
3.250 3.375 3.250 3.375 1.00
3.250 3.375 3.375 3.500 0.49
3.250 3.375 3.500 3.625 0.43
3.250 3.375 3.625 3.750 0.35
3.250 3.375 3.750 3.875 0.30
3.250 3.375 3.875 4.000 0.17
3.250 3.375 4.000 4.250 0.09
3.375 3.500 2.000 2.125 0.25
3.375 3.500 2.125 2.250 0.41
3.375 3.500 2.250 2.375 0.46
3.375 3.500 2.375 2.500 0.39
3.375 3.500 2.500 2.625 0.53
3.375 3.500 2.625 2.750 0.53
3.375 3.500 2.750 2.875 0.54
3.375 3.500 2.875 3.000 0.54
3.375 3.500 3.000 3.125 0.53
3.375 3.500 3.125 3.250 0.51
3.375 3.500 3.250 3.375 0.49
3.375 3.500 3.375 3.500 1.00
3.375 3.500 3.500 3.625 0.39
3.375 3.500 3.625 3.750 0.32
3.375 3.500 3.750 3.875 0.27
3.375 3.500 3.875 4.000 0.15
3.375 3.500 4.000 4.250 0.08
3.500 3.625 2.000 2.125 0.22
3.500 3.625 2.125 2.250 0.36
3.500 3.625 2.250 2.375 0.41
3.500 3.625 2.375 2.500 0.34
3.500 3.625 2.500 2.625 0.47
3.500 3.625 2.625 2.750 0.47
3.500 3.625 2.750 2.875 0.47
3.500 3.625 2.875 3.000 0.47
3.500 3.625 3.000 3.125 0.47
3.500 3.625 3.125 3.250 0.45
3.500 3.625 3.250 3.375 0.43
3.500 3.625 3.375 3.500 0.39
3.500 3.625 3.500 3.625 1.00
3.500 3.625 3.625 3.750 0.28
3.500 3.625 3.750 3.875 0.24
3.500 3.625 3.875 4.000 0.13
3.500 3.625 4.000 4.250 0.07
3.625 3.750 2.000 2.125 0.18
3.625 3.750 2.125 2.250 0.30
3.625 3.750 2.250 2.375 0.34
3.625 3.750 2.375 2.500 0.28
3.625 3.750 2.500 2.625 0.39
3.625 3.750 2.625 2.750 0.39
3.625 3.750 2.750 2.875 0.39
3.625 3.750 2.875 3.000 0.39
3.625 3.750 3.000 3.125 0.39
3.625 3.750 3.125 3.250 0.37
3.625 3.750 3.250 3.375 0.35
3.625 3.750 3.375 3.500 0.32
3.625 3.750 3.500 3.625 0.28
3.625 3.750 3.625 3.750 1.00
3.625 3.750 3.750 3.875 0.20
3.625 3.750 3.875 4.000 0.11
3.625 3.750 4.000 4.250 0.06
3.750 3.875 2.000 2.125 0.15
3.750 3.875 2.125 2.250 0.26
3.750 3.875 2.250 2.375 0.29
3.750 3.875 2.375 2.500 0.24
3.750 3.875 2.500 2.625 0.33
3.750 3.875 2.625 2.750 0.33
3.750 3.875 2.750 2.875 0.33
3.750 3.875 2.875 3.000 0.33
3.750 3.875 3.000 3.125 0.33
3.750 3.875 3.125 3.250 0.32
3.750 3.875 3.250 3.375 0.30
3.750 3.875 3.375 3.500 0.27
3.750 3.875 3.500 3.625 0.24
3.750 3.875 3.625 3.750 0.20
3.750 3.875 3.750 3.875 1.00
3.750 3.875 3.875 4.000 0.10
3.750 3.875 4.000 4.250 0.05
3.875 4.000 2.000 2.125 0.09
3.875 4.000 2.125 2.250 0.14
3.875 4.000 2.250 2.375 0.16
3.875 4.000 2.375 2.500 0.14
3.875 4.000 2.500 2.625 0.18
3.875 4.000 2.625 2.750 0.19
3.875 4.000 2.750 2.875 0.19
3.875 4.000 2.875 3.000 0.19
3.875 4.000 3.000 3.125 0.18
3.875 4.000 3.125 3.250 0.18
3.875 4.000 3.250 3.375 0.17
3.875 4.000 3.375 3.500 0.15
3.875 4.000 3.500 3.625 0.13
3.875 4.000 3.625 3.750 0.11
3.875 4.000 3.750 3.875 0.10
3.875 4.000 3.875 4.000 1.00
3.875 4.000 4.000 4.250 0.03
4.000 4.250 2.000 2.125 0.04
4.000 4.250 2.125 2.250 0.07
4.000 4.250 2.250 2.375 0.08
4.000 4.250 2.375 2.500 0.07
4.000 4.250 2.500 2.625 0.10
4.000 4.250 2.625 2.750 0.10
4.000 4.250 2.750 2.875 0.10
4.000 4.250 2.875 3.000 0.10
4.000 4.250 3.000 3.125 0.10
4.000 4.250 3.125 3.250 0.09
4.000 4.250 3.250 3.375 0.09
4.000 4.250 3.375 3.500 0.08
4.000 4.250 3.500 3.625 0.07
4.000 4.250 3.625 3.750 0.06
4.000 4.250 3.750 3.875 0.05
4.000 4.250 3.875 4.000 0.03
4.000 4.250 4.000 4.250 1.00
