   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.575400E-01   2.04404      0.640756      0.497572      0.195699      0.236690      0.445057      0.260882      0.432388      0.172882      0.138285      0.982676E-01  0.228169E-01   0.00000       0.00000    
  0.630913E-01   1.94508      0.651649      0.495824      0.185187      0.219404      0.466462      0.276420      0.404590      0.163838      0.128242      0.910298E-01  0.213490E-01   0.00000       0.00000    
  0.691782E-01   1.84383      0.662565      0.494157      0.174548      0.202171      0.488017      0.291986      0.376719      0.154675      0.118219      0.838253E-01  0.198729E-01   0.00000       0.00000    
  0.758523E-01   1.74044      0.673408      0.492456      0.163800      0.185057      0.509608      0.307398      0.348857      0.145405      0.108256      0.766811E-01  0.183948E-01   0.00000       0.00000    
  0.831703E-01   1.63495      0.684032      0.490542      0.152957      0.168169      0.531075      0.322373      0.321126      0.136034      0.984132E-01  0.696422E-01  0.169231E-01   0.00000       0.00000    
  0.911943E-01   1.52783      0.694308      0.488231      0.142057      0.151589      0.552252      0.336642      0.293646      0.126591      0.887413E-01  0.627413E-01  0.154661E-01   0.00000       0.00000    
  0.999925E-01   1.41945      0.704124      0.485345      0.131128      0.135381      0.572996      0.349964      0.266509      0.117100      0.792789E-01  0.560029E-01  0.140282E-01   0.00000       0.00000    
  0.109639       1.31033      0.713310      0.481642      0.120219      0.119660      0.593091      0.361982      0.239879      0.107598      0.700939E-01  0.494754E-01  0.126211E-01   0.00000       0.00000    
  0.120217       1.20098      0.721567      0.476702      0.109384      0.104611      0.612183      0.372091      0.213995      0.981260E-01  0.612933E-01  0.432344E-01  0.112585E-01   0.00000       0.00000    
  0.131815       1.09204      0.728737      0.470298      0.986732E-01  0.902854E-01  0.630064      0.380013      0.188959      0.887285E-01  0.529106E-01  0.373000E-01  0.994470E-02   0.00000       0.00000    
  0.144533      0.984237      0.734467      0.461997      0.881568E-01  0.768346E-01  0.646310      0.385162      0.164991      0.794654E-01  0.450347E-01  0.317333E-01  0.869137E-02   0.00000       0.00000    
  0.158477      0.878278      0.738468      0.451514      0.778954E-01  0.643249E-01  0.660573      0.387190      0.142220      0.703913E-01  0.377059E-01  0.265604E-01  0.750418E-02   0.00000       0.00000    
  0.173766      0.775093      0.740185      0.438352      0.679817E-01  0.529027E-01  0.672203      0.385450      0.120884      0.615870E-01  0.310111E-01  0.218408E-01  0.639467E-02   0.00000       0.00000    
  0.190530      0.675385      0.739165      0.422283      0.584793E-01  0.425958E-01  0.680686      0.379687      0.101075      0.531131E-01  0.249679E-01  0.175847E-01  0.536618E-02   0.00000       0.00000    
  0.208912      0.580247      0.734515      0.402824      0.494989E-01  0.335238E-01  0.685016      0.369301      0.830227E-01  0.450696E-01  0.196472E-01  0.138403E-01  0.442932E-02   0.00000       0.00000    
  0.229067      0.490303      0.725547      0.379913      0.410987E-01  0.256561E-01  0.684448      0.354257      0.667549E-01  0.375145E-01  0.150322E-01  0.105942E-01  0.358420E-02   0.00000       0.00000    
  0.251167      0.406727      0.710899      0.353239      0.333980E-01  0.190598E-01  0.677501      0.334179      0.524577E-01  0.305587E-01  0.111628E-01  0.787299E-02  0.283926E-02   0.00000       0.00000    
  0.275399      0.329957      0.689660      0.323052      0.264344E-01  0.136338E-01  0.663226      0.309419      0.400682E-01  0.242438E-01  0.798043E-02  0.563466E-02  0.219057E-02   0.00000       0.00000    
  0.301969      0.261119      0.660035      0.289438      0.203177E-01  0.937372E-02  0.639717      0.280065      0.296914E-01  0.186746E-01  0.548259E-02  0.387686E-02  0.164312E-02   0.00000       0.00000    
  0.331102      0.200321      0.621198      0.253118      0.150448E-01  0.611313E-02  0.606153      0.247005      0.211580E-01  0.138563E-01  0.357179E-02  0.253087E-02  0.118849E-02   0.00000       0.00000    
  0.363046      0.148453      0.571455      0.214814      0.106890E-01  0.377567E-02  0.560766      0.211038      0.144646E-01  0.986191E-02  0.220308E-02  0.156519E-02  0.827054E-03   0.00000       0.00000    
  0.398071      0.105133      0.510952      0.175776      0.718639E-02  0.215890E-02  0.503766      0.173617      0.934529E-02  0.664025E-02  0.125742E-02  0.896513E-03  0.546140E-03   0.00000       0.00000    
  0.436476      0.705092E-01  0.439725      0.137406      0.452654E-02  0.113153E-02  0.435199      0.136274      0.565807E-02  0.418760E-02  0.657533E-03  0.470868E-03  0.338940E-03   0.00000       0.00000    
  0.478586      0.442701E-01  0.359855      0.101422      0.262979E-02  0.533450E-03  0.357225      0.100889      0.316324E-02  0.243414E-02  0.309019E-03  0.222598E-03  0.195649E-03   0.00000       0.00000    
  0.524759      0.254936E-01  0.275363      0.695098E-01  0.137482E-02  0.219085E-03  0.273989      0.692907E-01  0.159391E-02  0.127218E-02  0.126379E-03  0.917334E-04  0.102637E-03   0.00000       0.00000    
  0.575386      0.130922E-01  0.192220      0.431673E-01  0.624800E-03  0.750909E-04  0.191596      0.430922E-01  0.699891E-03  0.577312E-03  0.430671E-04  0.315704E-04  0.474875E-04   0.00000       0.00000    
  0.630897      0.574025E-02  0.117847      0.233935E-01  0.233983E-03  0.201076E-04  0.117613      0.233734E-01  0.254090E-03  0.215482E-03  0.114406E-04  0.849082E-05  0.185003E-04   0.00000       0.00000    
  0.691764      0.199762E-02  0.595704E-01  0.103877E-01  0.660366E-04  0.376725E-05  0.595044E-01  0.103839E-01  0.698039E-04  0.604197E-04  0.211971E-05  0.159511E-05  0.561691E-05   0.00000       0.00000    
  0.758504      0.477868E-03  0.220342E-01  0.335245E-02  0.118225E-04  0.394188E-06  0.220223E-01  0.335206E-02  0.122167E-04  0.106851E-04  0.218597E-06  0.165526E-06  0.113742E-05   0.00000       0.00000    
  0.831682      0.583249E-04  0.458928E-02  0.605223E-03  0.931595E-06  0.138593E-07  0.458835E-02  0.605209E-03  0.945454E-06  0.819202E-06  0.756814E-08  0.541008E-08  0.112393E-06   0.00000       0.00000    
  0.911920      0.136551E-05  0.232684E-03  0.263266E-04  0.996061E-08  0.223317E-12  0.232674E-03  0.263266E-04  0.996084E-08  0.805401E-08  0.365103E-12  -.112807E-10  0.190660E-08   0.00000       0.00000    
  0.999900      0.568231E-13  0.484315E-10  0.458007E-11  0.339089E-16  0.301282E-17  0.484314E-10  0.458006E-11  0.369218E-16  -.196985E-17  0.874438E-18  0.198100E-17  0.358788E-16   0.00000       0.00000    
