 First iteration    1363.3382569152443             1130   1.2064940326683578     
After minimisation    1363.33  1130     1.206

  Partial chi2s 
Dataset    1    442.60( +7.83)   377  HERA1+2 NCep 920                                
Dataset    2     66.16( -0.00)    70  HERA1+2 NCep 820                                
Dataset    3    219.21( +0.98)   254  HERA1+2 NCep 575                                
Dataset    4    217.82( -0.95)   204  HERA1+2 NCep 460                                
Dataset    5    219.27( -0.24)   159  HERA1+2 NCem                                    
Dataset    6     44.92( +0.37)    39  HERA1+2 CCep                                    
Dataset    7     56.02( -2.14)    42  HERA1+2 CCem                                    

 Correlated Chi2    91.465044685908850     
 Log penalty Chi2    5.8559845798066661     
 Systematic shifts          169
  
                                                    Name          Shift   +/-    Error          Type
  146  sysHZComb1145                                              0.3292   +/-   0.9860        :N:M:D
  147  sysHZComb1146                                              0.2170   +/-   0.9896        :N:M:D
  148  sysHZComb1147                                              0.7971   +/-   0.8045        :N:M:D
  149  sysHZComb1148                                             -0.6354   +/-   0.7940        :N:M:D
  150  sysHZComb1149                                              0.6297   +/-   0.7656        :N:M:D
  151  sysHZComb1150                                             -0.5120   +/-   0.7881        :N:M:D
  152  sysHZComb1151                                             -0.0060   +/-   0.9630        :N:M:D
  153  sysHZComb1152                                              0.6534   +/-   0.7351        :N:M:D
  154  sysHZComb1153                                             -1.4578   +/-   0.8348        :N:M:D
  155  sysHZComb1154                                             -0.2062   +/-   0.8129        :N:M:D
  156  sysHZComb1155                                              1.3159   +/-   0.8167        :N:M:D
  157  sysHZComb1156                                             -0.0098   +/-   0.9160        :N:M:D
  158  sysHZComb1157                                              1.1449   +/-   0.7235        :N:M:D
  159  sysHZComb1158                                              0.1498   +/-   0.7982        :N:M:D
  160  sysHZComb1159                                             -0.0265   +/-   1.0000        :N:M:D
  161  sysHZComb1160                                              0.0061   +/-   0.8818        :N:M:D
  162  sysHZComb1161                                              0.6972   +/-   0.8424        :N:M:D
  163  sysHZComb1162                                              0.7749   +/-   0.8883        :N:M:D
  164  proc_nrl                                                   0.0902   +/-   0.3866        :N:M:D
  165  proc_tb21                                                 -3.0953   +/-   0.6682        :N:M:D
  166  proc_tb22                                                 -1.6419   +/-   0.3057        :N:M:D
  167  proc_tb23                                                 -0.2666   +/-   0.4342        :N:M:D
  168  proc_tb24                                                 -0.6114   +/-   0.4093        :N:M:D
  169  proc_gp                                                   -0.0344   +/-   0.4541        :N:M:D
