   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.831745E-03   32.0949       2.87458       3.93537       2.82322       3.90740      0.513634E-01  0.279726E-01   6.73061       1.59109       1.58901       1.39713       1.23212      0.921260       0.00000    
  0.911989E-03   30.7211       2.77695       3.79454       2.72243       3.76483      0.545167E-01  0.297094E-01   6.48726       1.53827       1.53604       1.34684       1.18416      0.881942       0.00000    
  0.999975E-03   29.3781       2.68129       3.65646       2.62350       3.62495      0.577841E-01  0.315097E-01   6.24845       1.48638       1.48401       1.29748       1.13712      0.843466       0.00000    
  0.109645E-02   28.1046       2.59012       3.52466       2.52878       3.49119      0.613385E-01  0.334699E-01   6.01997       1.43662       1.43408       1.25021       1.09217      0.806897       0.00000    
  0.120223E-02   26.8633       2.50106       3.39578       2.43602       3.36027      0.650433E-01  0.355138E-01   5.79629       1.38784       1.38513       1.20392       1.04818      0.771213       0.00000    
  0.131822E-02   25.6601       2.41451       3.27036       2.34558       3.23271      0.689263E-01  0.376571E-01   5.57829       1.34023       1.33734       1.15878       1.00535      0.736578       0.00000    
  0.144540E-02   24.5149       2.33180       3.15024       2.25868       3.11027      0.731150E-01  0.399707E-01   5.36895       1.29440       1.29132       1.11541      0.964281      0.703536       0.00000    
  0.158485E-02   23.3959       2.25084       3.03252       2.17339       2.99015      0.774542E-01  0.423682E-01   5.16355       1.24938       1.24610       1.07283      0.924011      0.671221       0.00000    
  0.173775E-02   22.3243       2.17308       2.91916       2.09100       2.87424      0.820754E-01  0.449229E-01   4.96524       1.20582       1.20233       1.03170      0.885185      0.640211       0.00000    
  0.190540E-02   21.2936       2.09810       2.80958       2.01113       2.76195      0.869715E-01  0.476308E-01   4.77308       1.16352       1.15980      0.991818      0.847613      0.610332       0.00000    
  0.208923E-02   20.2874       2.02480       2.70227       1.93277       2.65184      0.920358E-01  0.504325E-01   4.58461       1.12197       1.11802      0.952687      0.810793      0.581132       0.00000    
  0.229079E-02   19.3355       1.95527       2.60003       1.85776       2.54657      0.975119E-01  0.534636E-01   4.40433       1.08211       1.07790      0.915226      0.775651      0.553441       0.00000    
  0.251180E-02   18.4101       1.88760       2.50027       1.78439       2.44365      0.103212      0.566194E-01   4.22803       1.04306       1.03859      0.878574      0.741326      0.526483       0.00000    
  0.275413E-02   17.5140       1.82199       2.40326       1.71283       2.34334      0.109162      0.599143E-01   4.05617       1.00492       1.00017      0.842827      0.707911      0.500342       0.00000    
  0.301984E-02   16.6644       1.75972       2.31064       1.64416       2.24718      0.115554      0.634555E-01   3.89135      0.968219      0.963173      0.808512      0.675944      0.475498       0.00000    
  0.331118E-02   15.8355       1.69894       2.21998       1.57678       2.15287      0.122159      0.671149E-01   3.72965      0.932155      0.926802      0.774835      0.644623      0.451232       0.00000    
  0.363064E-02   15.0429       1.64081       2.13280       1.51166       2.06181      0.129152      0.709896E-01   3.57347      0.897218      0.891539      0.742284      0.614443      0.427986       0.00000    
  0.398091E-02   14.2831       1.58512       2.04876       1.44859       1.97368      0.136532      0.750793E-01   3.42226      0.863292      0.857269      0.710747      0.585295      0.405661       0.00000    
  0.436498E-02   13.5424       1.53085       1.96656       1.38671       1.88726      0.144144      0.792974E-01   3.27397      0.829958      0.823581      0.679803      0.556752      0.383874       0.00000    
  0.478610E-02   12.8435       1.47975       1.88840       1.32745       1.80458      0.152305      0.838187E-01   3.13203      0.797913      0.791156      0.650156      0.529535      0.363267       0.00000    
  0.524785E-02   12.1657       1.43029       1.81231       1.26951       1.72380      0.160771      0.885087E-01   2.99331      0.766520      0.759371      0.621168      0.502994      0.343261       0.00000    
  0.575415E-02   11.5100       1.38253       1.73839       1.21298       1.64501      0.169559      0.933756E-01   2.85799      0.735812      0.728255      0.592872      0.477163      0.323885       0.00000    
  0.630929E-02   10.8909       1.33768       1.66809       1.15875       1.56953      0.178929      0.985613E-01   2.72828      0.706235      0.698246      0.565724      0.452517      0.305557       0.00000    
  0.691799E-02   10.2878       1.29411       1.59938       1.10554       1.49548      0.188567      0.103894       2.60102      0.677150      0.668717      0.539079      0.428391      0.287687       0.00000    
  0.758542E-02   9.71212       1.25276       1.53341       1.05408       1.42393      0.198681      0.109485       2.47801      0.648916      0.640018      0.513301      0.405165      0.270611       0.00000    
  0.831724E-02   9.16219       1.21355       1.47006       1.00427       1.35473      0.209274      0.115335       2.35900      0.621479      0.612098      0.488343      0.382795      0.254285       0.00000    
  0.911966E-02   8.62533       1.17544       1.40805      0.955309       1.28672      0.220136      0.121330       2.24203      0.594447      0.584572      0.463803      0.360862      0.238341       0.00000    
  0.999950E-02   8.10555       1.13900       1.34789      0.907461       1.22027      0.231538      0.127618       2.12774      0.567941      0.557550      0.439815      0.339520      0.222909       0.00000    
  0.109642E-01   7.60692       1.10424       1.28985      0.860983       1.15578      0.243253      0.134069       2.01677      0.542095      0.531178      0.416509      0.318888      0.208096       0.00000    
  0.120220E-01   7.14050       1.07213       1.23509      0.816609       1.09428      0.255518      0.140807       1.91089      0.517258      0.505796      0.394250      0.299351      0.194234       0.00000    
  0.131819E-01   6.69469       1.04184       1.18250      0.773614       1.03472      0.268226      0.147772       1.80834      0.493073      0.481051      0.372678      0.280541      0.180995       0.00000    
  0.144536E-01   6.26858       1.01331       1.13200      0.731952      0.977049      0.281360      0.154951       1.70900      0.469515      0.456922      0.351771      0.262438      0.168355       0.00000    
  0.158481E-01   5.86015      0.986378       1.08340      0.691505      0.921085      0.294873      0.162316       1.61259      0.446525      0.433353      0.331472      0.244980      0.156260       0.00000    
  0.173770E-01   5.46888      0.960998       1.03665      0.652252      0.866802      0.308746      0.169851       1.51905      0.424093      0.410334      0.311771      0.228159      0.144697       0.00000    
  0.190535E-01   5.09583      0.937273      0.991883      0.614290      0.814334      0.322983      0.177549       1.42862      0.402260      0.387910      0.292718      0.212031      0.133706       0.00000    
  0.208917E-01   4.74003      0.915113      0.948995      0.577573      0.763615      0.337540      0.185381       1.34119      0.381002      0.366061      0.274293      0.196571      0.123260       0.00000    
  0.229073E-01   4.39985      0.894359      0.907815      0.542005      0.714510      0.352354      0.193305       1.25652      0.360275      0.344746      0.256450      0.181730      0.113314       0.00000    
  0.251174E-01   4.07489      0.874958      0.868298      0.507578      0.667008      0.367380      0.201290       1.17459      0.340072      0.323963      0.239186      0.167506      0.103859       0.00000    
  0.275406E-01   3.76624      0.856977      0.830556      0.474400      0.621261      0.382577      0.209295       1.09566      0.320442      0.303767      0.222559      0.153958      0.949345E-01   0.00000    
  0.301976E-01   3.47292      0.840287      0.794470      0.442423      0.577204      0.397864      0.217266       1.01963      0.301363      0.284143      0.206549      0.141060      0.865121E-01   0.00000    
  0.331110E-01   3.19363      0.824727      0.759879      0.411571      0.534731      0.413157      0.225149      0.946301      0.282799      0.265059      0.191119      0.128771      0.785528E-01   0.00000    
  0.363055E-01   2.92808      0.810215      0.726727      0.381841      0.493842      0.428374      0.232885      0.875683      0.264751      0.246522      0.176271      0.117090      0.710485E-01   0.00000    
  0.398081E-01   2.67741      0.796748      0.695091      0.353355      0.454715      0.443392      0.240376      0.808070      0.247274      0.228603      0.162073      0.106081      0.640390E-01   0.00000    
  0.436487E-01   2.44063      0.784151      0.664820      0.326057      0.417274      0.458094      0.247546      0.743331      0.230346      0.211283      0.148500      0.957116E-01  0.574917E-01   0.00000    
  0.478598E-01   2.21670      0.772249      0.635756      0.299880      0.381434      0.472369      0.254321      0.681315      0.213937      0.194542      0.135521      0.859436E-01  0.513719E-01   0.00000    
  0.524772E-01   2.00539      0.760911      0.607814      0.274824      0.347201      0.486086      0.260612      0.622026      0.198051      0.178392      0.123139      0.767738E-01  0.456705E-01   0.00000    
  0.575400E-01   1.80787      0.750018      0.581008      0.251017      0.314771      0.499000      0.266237      0.565788      0.182752      0.162917      0.111430      0.682658E-01  0.404241E-01   0.00000    
  0.630913E-01   1.62309      0.739353      0.555153      0.228386      0.284048      0.510967      0.271105      0.512433      0.168011      0.148096      0.100357      0.603745E-01  0.355943E-01   0.00000    
  0.691782E-01   1.45016      0.728717      0.530084      0.206866      0.254953      0.521851      0.275131      0.461819      0.153805      0.133912      0.898927E-01  0.530609E-01  0.311487E-01   0.00000    
  0.758523E-01   1.28886      0.717918      0.505683      0.186454      0.227491      0.531464      0.278192      0.413945      0.140139      0.120378      0.800373E-01  0.463150E-01  0.270753E-01   0.00000    
  0.831703E-01   1.14028      0.706677      0.481873      0.167273      0.201863      0.539404      0.280010      0.369136      0.127082      0.107594      0.708652E-01  0.401907E-01  0.234033E-01   0.00000    
  0.911943E-01   1.00324      0.694764      0.458459      0.149229      0.177942      0.545535      0.280517      0.327170      0.114600      0.955247E-01  0.623281E-01  0.346284E-01  0.200889E-01   0.00000    
  0.999925E-01  0.874834      0.682018      0.435163      0.132076      0.155382      0.549942      0.279781      0.287458      0.102575      0.840418E-01  0.542973E-01  0.295005E-01  0.170428E-01   0.00000    
  0.109639      0.758006      0.668158      0.412053      0.116082      0.134583      0.552075      0.277471      0.250665      0.911622E-01  0.733252E-01  0.469168E-01  0.249202E-01  0.143407E-01   0.00000    
  0.120217      0.653386      0.652732      0.388960      0.101342      0.115701      0.551390      0.273259      0.217043      0.804290E-01  0.634656E-01  0.402417E-01  0.209130E-01  0.119934E-01   0.00000    
  0.131815      0.558596      0.635604      0.365687      0.876504E-01  0.984376E-01  0.547954      0.267250      0.186088      0.702848E-01  0.543528E-01  0.341594E-01  0.173656E-01  0.992549E-02   0.00000    
  0.144533      0.473624      0.616418      0.342108      0.750369E-01  0.828407E-01  0.541381      0.259268      0.157878      0.607674E-01  0.460278E-01  0.286836E-01  0.142694E-01  0.812920E-02   0.00000    
  0.158477      0.397578      0.595012      0.318148      0.634362E-01  0.688044E-01  0.531576      0.249344      0.132241      0.518608E-01  0.384588E-01  0.237727E-01  0.115754E-01  0.657293E-02   0.00000    
  0.173766      0.330385      0.571033      0.293732      0.528801E-01  0.563644E-01  0.518153      0.237367      0.109244      0.436090E-01  0.316813E-01  0.194356E-01  0.927104E-02  0.524748E-02   0.00000    
  0.190530      0.271131      0.544403      0.268870      0.433031E-01  0.453985E-01  0.501100      0.223472      0.887016E-01  0.359961E-01  0.256513E-01  0.156249E-01  0.730699E-02  0.412226E-02   0.00000    
  0.208912      0.219692      0.514817      0.243586      0.347402E-01  0.359243E-01  0.480077      0.207662      0.706644E-01  0.290723E-01  0.203938E-01  0.123435E-01  0.566787E-02  0.318703E-02   0.00000    
  0.229067      0.175158      0.482326      0.218004      0.271252E-01  0.278010E-01  0.455201      0.190203      0.549262E-01  0.228189E-01  0.158497E-01  0.953812E-02  0.430634E-02  0.241317E-02   0.00000    
  0.251167      0.137360      0.446750      0.192290      0.204941E-01  0.210209E-01  0.426256      0.171270      0.415150E-01  0.172889E-01  0.120278E-01  0.720320E-02  0.320518E-02  0.178986E-02   0.00000    
  0.275399      0.105419      0.408336      0.166696      0.147765E-01  0.154233E-01  0.393560      0.151273      0.301999E-01  0.124559E-01  0.885210E-02  0.528006E-02  0.232065E-02  0.129115E-02   0.00000    
  0.301969      0.791195E-01  0.367151      0.141568      0.100027E-01  0.109689E-01  0.357149      0.130599      0.209716E-01  0.836811E-02  0.631003E-02  0.375288E-02  0.163457E-02  0.905990E-03   0.00000    
  0.331102      0.576248E-01  0.323734      0.117262      0.609123E-02  0.748039E-02  0.317643      0.109782      0.135716E-01  0.498318E-02  0.430999E-02  0.255873E-02  0.110805E-02  0.611674E-03   0.00000    
  0.363046      0.406731E-01  0.278581      0.942987E-01  0.305513E-02  0.488544E-02  0.275526      0.894132E-01  0.794058E-02  0.233234E-02  0.281662E-02  0.167147E-02  0.722792E-03  0.397356E-03   0.00000    
  0.398071      0.274748E-01  0.232629      0.730640E-01  0.793038E-03  0.300125E-02  0.231836      0.700628E-01  0.379429E-02  0.347228E-03  0.172966E-02  0.102758E-02  0.445811E-03  0.244012E-03   0.00000    
  0.436476      0.174970E-01  0.186873      0.540112E-01  -.748802E-03  0.170578E-02  0.187622      0.523054E-01  0.956982E-03  -.100382E-02  0.982388E-03  0.584675E-03  0.255015E-03  0.138721E-03   0.00000    
  0.478586      0.105291E-01  0.142961      0.377580E-01  -.161524E-02  0.895467E-03  0.144576      0.368625E-01  -.719769E-03  -.175129E-02  0.514271E-03  0.307517E-03  0.136057E-03  0.736783E-04   0.00000    
  0.524759      0.582976E-02  0.102515      0.245195E-01  -.194061E-02  0.420041E-03  0.104456      0.240995E-01  -.152057E-02  -.200594E-02  0.240168E-03  0.144619E-03  0.653336E-04  0.352532E-04   0.00000    
  0.575386      0.288857E-02  0.673410E-01  0.144393E-01  -.185018E-02  0.169706E-03  0.691912E-01  0.142696E-01  -.168048E-02  -.187740E-02  0.964206E-04  0.586104E-04  0.272181E-04  0.146746E-04   0.00000    
  0.630897      0.122662E-02  0.390943E-01  0.742965E-02  -.148551E-02  0.557305E-04  0.405798E-01  0.737392E-02  -.142978E-02  -.149478E-02  0.313952E-04  0.193047E-04  0.926642E-05  0.503071E-05   0.00000    
  0.691764      0.415104E-03  0.188814E-01  0.313946E-02  -.996225E-03  0.134507E-04  0.198776E-01  0.312601E-02  -.982774E-03  -.998536E-03  0.749690E-05  0.466045E-05  0.231146E-05  0.129338E-05   0.00000    
  0.758504      0.947912E-04  0.671382E-02  0.960513E-03  -.523716E-03  0.186665E-05  0.723753E-02  0.958647E-03  -.521849E-03  -.524028E-03  0.103322E-05  0.636073E-06  0.311955E-06  0.197350E-06   0.00000    
  0.831682      0.109928E-04  0.136202E-02  0.166090E-03  -.183447E-03  0.808821E-07  0.154546E-02  0.166009E-03  -.183366E-03  -.183453E-03  0.459295E-07  0.230445E-07  0.594138E-08  0.119081E-07   0.00000    
  0.911920      0.207276E-06  0.639051E-04  0.708584E-05  -.248015E-04  -.196329E-08  0.887066E-04  0.708780E-05  -.248035E-04  -.248005E-04  -.907717E-09  -.105599E-08  -.104767E-08  0.412804E-12   0.00000    
  0.999900      -.298436E-12  -.240071E-09  0.246585E-11  -.303620E-09  -.152787E-14  0.635495E-10  0.246738E-11  -.303622E-09  -.303620E-09  -.769684E-15  -.769788E-15  -.674677E-15  0.116061E-16   0.00000    
