After minimisation    1356.63  1131     1.199

  Partial chi2s 
Dataset    1    438.90( +8.39)   377  HERA1+2 NCep 920                                
Dataset    2     67.69( +0.32)    70  HERA1+2 NCep 820                                
Dataset    3    219.19( +1.16)   254  HERA1+2 NCep 575                                
Dataset    4    217.14( -0.84)   204  HERA1+2 NCep 460                                
Dataset    5    222.25( +0.33)   159  HERA1+2 NCem                                    
Dataset    6     42.85( +1.28)    39  HERA1+2 CCep                                    
Dataset    7     54.07( -1.88)    42  HERA1+2 CCem                                    

 Correlated Chi2    85.797640287161755     
 Log penalty Chi2    8.7485500973071595     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
  126  sysHZComb1126                         -0.2580   +/-   0.9166        :N:M:D
  127  sysHZComb1127                         -0.2834   +/-   0.9236        :N:M:D
  128  sysHZComb1128                         -0.2039   +/-   0.9555        :N:M:D
  129  sysHZComb1129                          0.1765   +/-   0.8586        :N:M:D
  130  sysHZComb1130                          0.1715   +/-   0.8074        :N:M:D
  131  sysHZComb1131                         -0.6584   +/-   0.7917        :N:M:D
  132  sysHZComb1132                         -0.5435   +/-   0.7898        :N:M:D
  133  sysHZComb1133                          0.7242   +/-   0.8226        :N:M:D
  134  sysHZComb1134                          0.2676   +/-   0.9788        :N:M:D
  135  sysHZComb1135                         -1.0660   +/-   0.8195        :N:M:D
  136  sysHZComb1136                          0.2170   +/-   0.8784        :N:M:D
  137  sysHZComb1137                         -0.2072   +/-   0.8847        :N:M:D
  138  sysHZComb1138                          0.4766   +/-   0.9200        :N:M:D
  139  sysHZComb1139                         -0.7882   +/-   0.9413        :N:M:D
  140  sysHZComb1140                         -0.0567   +/-   0.9580        :N:M:D
  141  sysHZComb1141                         -0.1846   +/-   0.9711        :N:M:D
  142  sysHZComb1142                          1.0839   +/-   0.8610        :N:M:D
  143  sysHZComb1143                          0.4868   +/-   0.8553        :N:M:D
  144  sysHZComb1144                          1.7275   +/-   0.8418        :N:M:D
  145  sysHZComb1145                          0.3929   +/-   0.9860        :N:M:D
  146  sysHZComb1146                          0.2758   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          0.8704   +/-   0.8048        :N:M:D
  148  sysHZComb1148                         -0.4168   +/-   0.7947        :N:M:D
  149  sysHZComb1149                          0.4874   +/-   0.7656        :N:M:D
  150  sysHZComb1150                         -0.4551   +/-   0.7879        :N:M:D
  151  sysHZComb1151                          0.1840   +/-   0.9630        :N:M:D
  152  sysHZComb1152                          0.8793   +/-   0.7350        :N:M:D
