   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.999925E-01   1.16533      0.716074      0.479646      0.147598      0.145533      0.568476      0.334113      0.293131      0.122121      0.847280E-01  0.524989E-01  0.254765E-01  0.830640E-02   0.00000    
  0.109639       1.03741      0.711407      0.464621      0.131813      0.126152      0.579594      0.338469      0.257966      0.109893      0.735718E-01  0.454750E-01  0.219203E-01  0.710557E-02   0.00000    
  0.120217      0.917353      0.705578      0.448696      0.116810      0.108218      0.588769      0.340478      0.225028      0.981112E-01  0.631977E-01  0.389907E-01  0.186984E-01  0.602976E-02   0.00000    
  0.131815      0.804281      0.698423      0.431705      0.102538      0.916287E-01  0.595885      0.340077      0.194167      0.867725E-01  0.535664E-01  0.330033E-01  0.157658E-01  0.505895E-02   0.00000    
  0.144533      0.698729      0.689556      0.413365      0.890868E-01  0.765076E-01  0.600469      0.336858      0.165594      0.759539E-01  0.447580E-01  0.275548E-01  0.131330E-01  0.419484E-02   0.00000    
  0.158477      0.600551      0.678698      0.393525      0.764700E-01  0.628348E-01  0.602228      0.330690      0.139305      0.656882E-01  0.367711E-01  0.226345E-01  0.107818E-01  0.342922E-02   0.00000    
  0.173766      0.510285      0.665308      0.371919      0.647815E-01  0.507096E-01  0.600526      0.321209      0.115491      0.560629E-01  0.296715E-01  0.182756E-01  0.871865E-02  0.276260E-02   0.00000    
  0.190530      0.427689      0.649022      0.348493      0.540240E-01  0.400647E-01  0.594998      0.308429      0.940887E-01  0.471034E-01  0.234279E-01  0.144512E-01  0.692059E-02  0.218562E-02   0.00000    
  0.208912      0.353256      0.629107      0.323083      0.442895E-01  0.309570E-01  0.584818      0.292126      0.752466E-01  0.389008E-01  0.180799E-01  0.111798E-01  0.538875E-02  0.169732E-02   0.00000    
  0.229067      0.286609      0.605139      0.295812      0.355591E-01  0.232644E-01  0.569580      0.272548      0.588235E-01  0.314638E-01  0.135610E-01  0.841603E-02  0.409535E-02  0.128735E-02   0.00000    
  0.251167      0.228137      0.576219      0.266729      0.279105E-01  0.169869E-01  0.548309      0.249742      0.448974E-01  0.248750E-01  0.987500E-02  0.615877E-02  0.303551E-02  0.953135E-03   0.00000    
  0.275399      0.177288      0.542000      0.236210      0.212923E-01  0.119497E-01  0.520708      0.224260      0.332420E-01  0.191147E-01  0.692112E-02  0.434489E-02  0.217758E-02  0.683663E-03   0.00000    
  0.301969      0.134283      0.501636      0.204644      0.157512E-01  0.809219E-02  0.485885      0.196552      0.238434E-01  0.142406E-01  0.466470E-02  0.295268E-02  0.151064E-02  0.474817E-03   0.00000    
  0.331102      0.983681E-01  0.455201      0.172696      0.111933E-01  0.520436E-02  0.444008      0.167491      0.163977E-01  0.101922E-01  0.298152E-02  0.190732E-02  0.100111E-02  0.315517E-03   0.00000    
  0.363046      0.695260E-01  0.402466      0.141166      0.761784E-02  0.317793E-02  0.394849      0.137988      0.107958E-01  0.698469E-02  0.180673E-02  0.117072E-02  0.633156E-03  0.200483E-03   0.00000    
  0.398071      0.468008E-01  0.344522      0.110926      0.488573E-02  0.180081E-02  0.339636      0.109125      0.668654E-02  0.451140E-02  0.101378E-02  0.667624E-03  0.374335E-03  0.119408E-03   0.00000    
  0.436476      0.296033E-01  0.282639      0.829472E-01  0.291448E-02  0.931932E-03  0.279724      0.820153E-01  0.384641E-02  0.271157E-02  0.518647E-03  0.347947E-03  0.202906E-03  0.653375E-04   0.00000    
  0.478586      0.175260E-01  0.219420      0.583686E-01  0.160008E-02  0.437831E-03  0.217820      0.579308E-01  0.203792E-02  0.149942E-02  0.240077E-03  0.164823E-03  0.100662E-03  0.329310E-04   0.00000    
  0.524759      0.946242E-02  0.158342      0.379435E-01  0.785226E-03  0.179856E-03  0.157557      0.377636E-01  0.965083E-03  0.741311E-03  0.968286E-04  0.683160E-04  0.439149E-04  0.147117E-04   0.00000    
  0.575386      0.452053E-02  0.103481      0.222033E-01  0.331985E-03  0.617914E-04  0.103149      0.221415E-01  0.393776E-03  0.315901E-03  0.325219E-04  0.236768E-04  0.160839E-04  0.559269E-05   0.00000    
  0.630897      0.182357E-02  0.588317E-01  0.112367E-01  0.114207E-03  0.165052E-04  0.587175E-01  0.112202E-01  0.130712E-03  0.109631E-03  0.844686E-05  0.636270E-05  0.457624E-05  0.169566E-05   0.00000    
  0.691764      0.574453E-03  0.272150E-01  0.460040E-02  0.290487E-04  0.298854E-05  0.271859E-01  0.459741E-02  0.320372E-04  0.281780E-04  0.147562E-05  0.114653E-05  0.870678E-06  0.366394E-06   0.00000    
  0.758504      0.119352E-03  0.899015E-02  0.133523E-02  0.448614E-05  0.245663E-06  0.898567E-02  0.133498E-02  0.473181E-05  0.441758E-05  0.114944E-06  0.881104E-07  0.685600E-07  0.426092E-07   0.00000    
  0.831682      0.121242E-04  0.161406E-02  0.209430E-03  0.286287E-06  -.289917E-08  0.161377E-02  0.209433E-03  0.283387E-06  0.288810E-06  -.183523E-08  -.252642E-08  -.252308E-08  0.146248E-08   0.00000    
  0.911920      0.211344E-06  0.647819E-04  0.727111E-05  0.200721E-08  -.348545E-09  0.647799E-04  0.727146E-05  0.165867E-08  0.216360E-08  -.167967E-09  -.169013E-09  -.156392E-09  -.115650E-10   0.00000    
  0.999900      0.785068E-14  0.930054E-11  0.879524E-12  -.687461E-17  -.994687E-17  0.930055E-11  0.879534E-12  -.168215E-16  -.253203E-17  -.457644E-17  -.457644E-17  -.434258E-17  -.793995E-18   0.00000    
