   200.00000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.398091E-02   3.84984      0.280354      0.356370      0.280354      0.356370       0.00000       0.00000      0.636724      0.140874      0.140874      0.140874      0.139480      0.746221E-01
  0.436498E-02   3.71680      0.271276      0.344562      0.271276      0.344562       0.00000       0.00000      0.615837      0.136375      0.136375      0.136375      0.134901      0.718118E-01
  0.478610E-02   3.58897      0.262524      0.333205      0.262524      0.333205       0.00000       0.00000      0.595729      0.132044      0.132044      0.132044      0.130480      0.691169E-01
  0.524785E-02   3.46381      0.253941      0.322084      0.253941      0.322084       0.00000       0.00000      0.576025      0.127801      0.127801      0.127801      0.126140      0.664813E-01
  0.575415E-02   3.34147      0.245537      0.311208      0.245537      0.311208       0.00000       0.00000      0.556745      0.123650      0.123650      0.123650      0.121887      0.639078E-01
  0.630929E-02   3.22385      0.237434      0.300752      0.237434      0.300752       0.00000       0.00000      0.538185      0.119657      0.119657      0.119657      0.117777      0.614386E-01
  0.691799E-02   3.10830      0.229464      0.290481      0.229464      0.290481       0.00000       0.00000      0.519944      0.115733      0.115733      0.115733      0.113731      0.590152E-01
  0.758542E-02   2.99635      0.221726      0.280533      0.221726      0.280533       0.00000       0.00000      0.502259      0.111931      0.111931      0.111931      0.109795      0.566712E-01
  0.831724E-02   2.88784      0.214213      0.270897      0.214213      0.270897       0.00000       0.00000      0.485110      0.108247      0.108247      0.108247      0.105965      0.544028E-01
  0.911966E-02   2.78403      0.207023      0.261693      0.207023      0.261693       0.00000       0.00000      0.468715      0.104730      0.104730      0.104730      0.102293      0.522333E-01
  0.999950E-02   2.70904      0.201862      0.255134      0.201862      0.255134       0.00000       0.00000      0.456996      0.102239      0.102239      0.102239      0.996228E-01  0.506560E-01
  0.109642E-01   2.62139      0.195797      0.247422      0.195797      0.247422       0.00000       0.00000      0.443219      0.992992E-01  0.992992E-01  0.992992E-01  0.964978E-01  0.488234E-01
  0.120220E-01   2.52286      0.188948      0.238724      0.188948      0.238724       0.00000       0.00000      0.427672      0.959748E-01  0.959748E-01  0.959748E-01  0.929733E-01  0.467741E-01
  0.131819E-01   2.42724      0.182297      0.230305      0.182297      0.230305       0.00000       0.00000      0.412603      0.927583E-01  0.927583E-01  0.927583E-01  0.895392E-01  0.447887E-01
  0.144536E-01   2.33444      0.175840      0.222160      0.175840      0.222160       0.00000       0.00000      0.398000      0.896477E-01  0.896477E-01  0.896477E-01  0.861922E-01  0.428649E-01
  0.158481E-01   2.24417      0.169560      0.214267      0.169560      0.214267       0.00000       0.00000      0.383827      0.866352E-01  0.866352E-01  0.866352E-01  0.829245E-01  0.409969E-01
  0.173770E-01   2.15640      0.163455      0.206624      0.163455      0.206624       0.00000       0.00000      0.370079      0.837204E-01  0.837204E-01  0.837204E-01  0.797344E-01  0.391832E-01
  0.190535E-01   2.07129      0.157540      0.199253      0.157540      0.199253       0.00000       0.00000      0.356793      0.809127E-01  0.809127E-01  0.809127E-01  0.766274E-01  0.374277E-01
  0.208917E-01   1.98870      0.151810      0.192147      0.151810      0.192147       0.00000       0.00000      0.343956      0.782097E-01  0.782097E-01  0.782097E-01  0.735999E-01  0.357275E-01
  0.229073E-01   1.90843      0.146249      0.185287      0.146249      0.185287       0.00000       0.00000      0.331536      0.756046E-01  0.756046E-01  0.756046E-01  0.706448E-01  0.340777E-01
  0.251174E-01   1.83040      0.140858      0.178673      0.140858      0.178673       0.00000       0.00000      0.319531      0.730978E-01  0.730978E-01  0.730978E-01  0.677606E-01  0.324770E-01
  0.275406E-01   1.75479      0.135653      0.172329      0.135653      0.172329       0.00000       0.00000      0.307982      0.707000E-01  0.707000E-01  0.707000E-01  0.649529E-01  0.309292E-01
  0.301976E-01   1.68146      0.130626      0.166247      0.130626      0.166247       0.00000       0.00000      0.296873      0.684082E-01  0.684082E-01  0.684082E-01  0.622174E-01  0.294309E-01
  0.331110E-01   1.61021      0.125765      0.160412      0.125765      0.160412       0.00000       0.00000      0.286176      0.662167E-01  0.662167E-01  0.662167E-01  0.595481E-01  0.279781E-01
  0.363055E-01   1.54099      0.121070      0.154823      0.121070      0.154823       0.00000       0.00000      0.275893      0.641267E-01  0.641267E-01  0.641267E-01  0.569436E-01  0.265696E-01
  0.398081E-01   1.47396      0.116560      0.149510      0.116560      0.149510       0.00000       0.00000      0.266070      0.621506E-01  0.621506E-01  0.621506E-01  0.544094E-01  0.252090E-01
  0.436487E-01   1.40897      0.112225      0.144462      0.112225      0.144462       0.00000       0.00000      0.256687      0.602846E-01  0.602846E-01  0.602846E-01  0.519407E-01  0.238929E-01
  0.478598E-01   1.34584      0.108057      0.139666      0.108057      0.139666       0.00000       0.00000      0.247723      0.585243E-01  0.585243E-01  0.585243E-01  0.495325E-01  0.226178E-01
  0.524772E-01   1.28454      0.104055      0.135125      0.104055      0.135125       0.00000       0.00000      0.239180      0.568712E-01  0.568712E-01  0.568712E-01  0.471834E-01  0.213826E-01
  0.575400E-01   1.22522      0.100239      0.130871      0.100239      0.130871       0.00000       0.00000      0.231110      0.553399E-01  0.553399E-01  0.553399E-01  0.448989E-01  0.201909E-01
  0.630913E-01   1.16770      0.965995E-01  0.126891      0.965995E-01  0.126891       0.00000       0.00000      0.223490      0.539257E-01  0.539257E-01  0.539257E-01  0.426738E-01  0.190391E-01
  0.691782E-01   1.11186      0.931286E-01  0.123174      0.931286E-01  0.123174       0.00000       0.00000      0.216303      0.526248E-01  0.526248E-01  0.526248E-01  0.405039E-01  0.179243E-01
  0.758523E-01   1.05764      0.898271E-01  0.119724      0.898271E-01  0.119724       0.00000       0.00000      0.209551      0.514391E-01  0.514391E-01  0.514391E-01  0.383880E-01  0.168457E-01
  0.831703E-01   1.00519      0.867164E-01  0.116577      0.867164E-01  0.116577       0.00000       0.00000      0.203293      0.503851E-01  0.503851E-01  0.503851E-01  0.363313E-01  0.158066E-01
  0.911943E-01  0.954329      0.837846E-01  0.113715      0.837846E-01  0.113715       0.00000       0.00000      0.197500      0.494560E-01  0.494560E-01  0.494560E-01  0.343285E-01  0.148033E-01
  0.999925E-01  0.911380      0.815353E-01  0.111782      0.815353E-01  0.111782       0.00000       0.00000      0.193317      0.489144E-01  0.489144E-01  0.489144E-01  0.326208E-01  0.139526E-01
  0.109639      0.866081      0.791624E-01  0.109749      0.791624E-01  0.109749       0.00000       0.00000      0.188912      0.483427E-01  0.483427E-01  0.483427E-01  0.308196E-01  0.130639E-01
  0.120217      0.819343      0.767462E-01  0.107730      0.767462E-01  0.107730       0.00000       0.00000      0.184476      0.477873E-01  0.477873E-01  0.477873E-01  0.289589E-01  0.121554E-01
  0.131815      0.773975      0.745055E-01  0.105998      0.745055E-01  0.105998       0.00000       0.00000      0.180503      0.473593E-01  0.473593E-01  0.473593E-01  0.271463E-01  0.112790E-01
  0.144533      0.729984      0.724465E-01  0.104563      0.724465E-01  0.104563       0.00000       0.00000      0.177009      0.470638E-01  0.470638E-01  0.470638E-01  0.253828E-01  0.104353E-01
  0.158477      0.687258      0.705581E-01  0.103408      0.705581E-01  0.103408       0.00000       0.00000      0.173966      0.468931E-01  0.468931E-01  0.468931E-01  0.236650E-01  0.962218E-02
  0.173766      0.645801      0.688435E-01  0.102539      0.688435E-01  0.102539       0.00000       0.00000      0.171383      0.468495E-01  0.468495E-01  0.468495E-01  0.219940E-01  0.884042E-02
  0.190530      0.605497      0.672876E-01  0.101931      0.672876E-01  0.101931       0.00000       0.00000      0.169218      0.469213E-01  0.469213E-01  0.469213E-01  0.203663E-01  0.808790E-02
  0.208912      0.566344      0.658883E-01  0.101576      0.658883E-01  0.101576       0.00000       0.00000      0.167465      0.471054E-01  0.471054E-01  0.471054E-01  0.187828E-01  0.736546E-02
  0.229067      0.528225      0.646241E-01  0.101439      0.646241E-01  0.101439       0.00000       0.00000      0.166063      0.473840E-01  0.473840E-01  0.473840E-01  0.172401E-01  0.667102E-02
  0.251167      0.491125      0.634834E-01  0.101494      0.634834E-01  0.101494       0.00000       0.00000      0.164977      0.477442E-01  0.477442E-01  0.477442E-01  0.157392E-01  0.600556E-02
  0.275399      0.454921      0.624355E-01  0.101685      0.624355E-01  0.101685       0.00000       0.00000      0.164120      0.481590E-01  0.481590E-01  0.481590E-01  0.142765E-01  0.536703E-02
  0.301969      0.419586      0.614522E-01  0.101955      0.614522E-01  0.101955       0.00000       0.00000      0.163407      0.485991E-01  0.485991E-01  0.485991E-01  0.128531E-01  0.475658E-02
  0.331102      0.384987      0.604892E-01  0.102219      0.604892E-01  0.102219       0.00000       0.00000      0.162708      0.490234E-01  0.490234E-01  0.490234E-01  0.114658E-01  0.417234E-02
  0.363046      0.351075      0.594913E-01  0.102366      0.594913E-01  0.102366       0.00000       0.00000      0.161858      0.493753E-01  0.493753E-01  0.493753E-01  0.101160E-01  0.361581E-02
  0.398071      0.317708      0.583936E-01  0.102270      0.583936E-01  0.102270       0.00000       0.00000      0.160664      0.495922E-01  0.495922E-01  0.495922E-01  0.880141E-02  0.308548E-02
  0.436476      0.287511      0.574040E-01  0.102165      0.574040E-01  0.102165       0.00000       0.00000      0.159569      0.497708E-01  0.497708E-01  0.497708E-01  0.763315E-02  0.262373E-02
  0.478586      0.254905      0.558162E-01  0.100997      0.558162E-01  0.100997       0.00000       0.00000      0.156813      0.494244E-01  0.494244E-01  0.494244E-01  0.639182E-02  0.214769E-02
  0.524759      0.222497      0.537826E-01  0.988801E-01  0.537826E-01  0.988801E-01   0.00000       0.00000      0.152663      0.485890E-01  0.485890E-01  0.485890E-01  0.519361E-02  0.170217E-02
  0.575386      0.190132      0.511208E-01  0.954389E-01  0.511208E-01  0.954389E-01   0.00000       0.00000      0.146560      0.470742E-01  0.470742E-01  0.470742E-01  0.404661E-02  0.129039E-02
  0.630897      0.157647      0.475983E-01  0.901842E-01  0.475983E-01  0.901842E-01   0.00000       0.00000      0.137783      0.446334E-01  0.446334E-01  0.446334E-01  0.296489E-02  0.917368E-03
  0.691764      0.124883      0.429137E-01  0.824742E-01  0.429137E-01  0.824742E-01   0.00000       0.00000      0.125388      0.409418E-01  0.409418E-01  0.409418E-01  0.197193E-02  0.590707E-03
  0.758504      0.930490E-01  0.368250E-01  0.717063E-01  0.368250E-01  0.717063E-01   0.00000       0.00000      0.108531      0.356880E-01  0.356880E-01  0.356880E-01  0.113704E-02  0.330319E-03
  0.831682      0.595984E-01  0.284603E-01  0.561529E-01  0.284603E-01  0.561529E-01   0.00000       0.00000      0.846132E-01  0.280115E-01  0.280115E-01  0.280115E-01  0.448773E-03  0.129960E-03
  0.911920      0.265170E-01  0.170397E-01  0.340236E-01  0.170397E-01  0.340236E-01   0.00000       0.00000      0.510634E-01  0.170024E-01  0.170024E-01  0.170024E-01  0.373076E-04  0.187710E-04
  0.999900      0.124300E-04  0.216176E-04  0.433587E-04  0.216176E-04  0.433587E-04   0.00000       0.00000      0.649763E-04  0.216811E-04  0.216811E-04  0.216811E-04  -.635196E-07  -.355050E-08
