2.125 2.250 3.375 3.500 0.42
2.125 2.250 3.500 3.625 0.41
2.125 2.250 3.625 3.750 0.38
2.125 2.250 3.750 3.875 0.34
2.125 2.250 3.875 4.000 0.28
2.125 2.250 4.000 4.250 0.27
2.125 2.250 4.250 4.500 0.08
2.250 2.375 2.000 2.125	0.35
2.250 2.375 2.125 2.250	0.50
2.250 2.375 2.250 2.375	1.00
2.250 2.375 2.375 2.500	0.57
2.250 2.375 2.500 2.625	0.57
2.250 2.375 2.625 2.750	0.57
2.250 2.375 2.750 2.875 0.57
2.250 2.375 2.875 3.000 0.57
2.250 2.375 3.000 3.125	0.57
2.250 2.375 3.125 3.250	0.55
2.250 2.375 3.250 3.375	0.53
2.250 2.375 3.375 3.500	0.48
2.250 2.375 3.500 3.625	0.47
2.250 2.375 3.625 3.750	0.43
2.250 2.375 3.750 3.875	0.39
2.250 2.375 3.875 4.000 0.31
2.250 2.375 4.000 4.250 0.31
2.250 2.375 4.250 4.500 0.09
2.375 2.500 2.000 2.125	0.35
2.375 2.500 2.125 2.250	0.51
2.375 2.500 2.250 2.375	0.57
2.375 2.500 2.375 2.500	1.00
2.375 2.500 2.500 2.625	0.62
2.375 2.500 2.625 2.750	0.62
2.375 2.500 2.750 2.875 0.63
2.375 2.500 2.875 3.000 0.62
2.375 2.500 3.000 3.125	0.61
2.375 2.500 3.125 3.250	0.61
2.375 2.500 3.250 3.375	0.59
2.375 2.500 3.375 3.500	0.57
2.375 2.500 3.500 3.625	0.54
2.375 2.500 3.625 3.750	0.50
2.375 2.500 3.750 3.875	0.46
2.375 2.500 3.875 4.000 0.37
2.375 2.500 4.000 4.250 0.36
2.375 2.500 4.250 4.500 0.11
2.500 2.625 2.000 2.125 0.35
2.500 2.625 2.125 2.250 0.50
2.500 2.625 2.250 2.375 0.57
2.500 2.625 2.375 2.500 0.62
2.500 2.625 2.500 2.625 1.00
2.500 2.625 2.625 2.750 0.64
2.500 2.625 2.750 2.875 0.65
2.500 2.625 2.875 3.000 0.64
2.500 2.625 3.000 3.125 0.63
2.500 2.625 3.125 3.250 0.64
2.500 2.625 3.250 3.375 0.62
2.500 2.625 3.375 3.500 0.59
2.500 2.625 3.500 3.625 0.57
2.500 2.625 3.625 3.750 0.53
2.500 2.625 3.750 3.875 0.48
2.500 2.625 3.875 4.000 0.39
2.500 2.625 4.000 4.250 0.38
2.500 2.625 4.250 4.500 0.11
2.625 2.750 2.000 2.125 0.34
2.625 2.750 2.125 2.250 0.50
2.625 2.750 2.250 2.375 0.57
2.625 2.750 2.375 2.500 0.62
2.625 2.750 2.500 2.625 0.64
2.625 2.750 2.625 2.750 1.00
2.625 2.750 2.750 2.875 0.67
2.625 2.750 2.875 3.000 0.67
2.625 2.750 3.000 3.125 0.66
2.625 2.750 3.125 3.250 0.66
2.625 2.750 3.250 3.375 0.64
2.625 2.750 3.375 3.500 0.61
2.625 2.750 3.500 3.625 0.59
2.625 2.750 3.625 3.750 0.54
2.625 2.750 3.750 3.875 0.49
2.625 2.750 3.875 4.000 0.39
2.625 2.750 4.000 4.250 0.39
2.625 2.750 4.250 4.500 0.11
2.750 2.875 2.000 2.125 0.34
2.750 2.875 2.125 2.250 0.50
2.750 2.875 2.250 2.375 0.57
2.750 2.875 2.375 2.500 0.63
2.750 2.875 2.500 2.625 0.65
2.750 2.875 2.625 2.750	0.67
2.750 2.875 2.750 2.875 1.00
2.750 2.875 2.875 3.000 0.68
2.750 2.875 3.000 3.125 0.67
2.750 2.875 3.125 3.250 0.68
2.750 2.875 3.250 3.375 0.66
2.750 2.875 3.375 3.500 0.63
2.750 2.875 3.500 3.625 0.61
2.750 2.875 3.625 3.750 0.57
2.750 2.875 3.750 3.875 0.51
2.750 2.875 3.875 4.000 0.41
2.750 2.875 4.000 4.250 0.40
2.750 2.875 4.250 4.500 0.12
2.875 3.000 2.000 2.125 0.33
2.875 3.000 2.125 2.250 0.49
2.875 3.000 2.250 2.375 0.57
2.875 3.000 2.375 2.500 0.62
2.875 3.000 2.500 2.625 0.64
2.875 3.000 2.625 2.750 0.67
2.875 3.000 2.750 2.875	0.68
2.875 3.000 2.875 3.000 1.00
2.875 3.000 3.000 3.125 0.69
2.875 3.000 3.125 3.250 0.68
2.875 3.000 3.250 3.375 0.67
2.875 3.000 3.375 3.500 0.62
2.875 3.000 3.500 3.625 0.61
2.875 3.000 3.625 3.750 0.56
2.875 3.000 3.750 3.875 0.51
2.875 3.000 3.875 4.000 0.41
2.875 3.000 4.000 4.250 0.40
2.875 3.000 4.250 4.500 0.12
3.000 3.125 2.000 2.125 0.33
3.000 3.125 2.125 2.250 0.48
3.000 3.125 2.250 2.375 0.57
3.000 3.125 2.375 2.500 0.61
3.000 3.125 2.500 2.625 0.63
3.000 3.125 2.625 2.750 0.66
3.000 3.125 2.750 2.875 0.67
3.000 3.125 2.875 3.000 0.69
3.000 3.125 3.000 3.125 1.00
3.000 3.125 3.125 3.250 0.67
3.000 3.125 3.250 3.375 0.67
3.000 3.125 3.375 3.500 0.61
3.000 3.125 3.500 3.625 0.60
3.000 3.125 3.625 3.750 0.56
3.000 3.125 3.750 3.875 0.50
3.000 3.125 3.875 4.000 0.39
3.000 3.125 4.000 4.250 0.40
3.000 3.125 4.250 4.500 0.11
3.125 3.250 2.000 2.125 0.32
3.125 3.250 2.125 2.250 0.47
3.125 3.250 2.250 2.375 0.55
3.125 3.250 2.375 2.500 0.61
3.125 3.250 2.500 2.625 0.64
3.125 3.250 2.625 2.750 0.66
3.125 3.250 2.750 2.875 0.68
3.125 3.250 2.875 3.000 0.68
3.125 3.250 3.000 3.125 0.67
3.125 3.250 3.125 3.250 1.00
3.125 3.250 3.250 3.375 0.68
3.125 3.250 3.375 3.500 0.65
3.125 3.250 3.500 3.625 0.64
3.125 3.250 3.625 3.750 0.59
3.125 3.250 3.750 3.875 0.55
3.125 3.250 3.875 4.000 0.44
3.125 3.250 4.000 4.250 0.44
3.250 3.375 2.000 2.125 0.31
3.250 3.375 2.125 2.250 0.45
3.250 3.375 2.250 2.375 0.53
3.250 3.375 2.375 2.500 0.59
3.250 3.375 2.500 2.625 0.62
3.250 3.375 2.625 2.750 0.64
3.250 3.375 2.750 2.875 0.66
3.250 3.375 2.875 3.000 0.67
3.250 3.375 3.000 3.125 0.67
3.250 3.375 3.125 3.250 0.68
3.250 3.375 3.250 3.375 1.00
3.250 3.375 3.375 3.500 0.64
3.250 3.375 3.500 3.625 0.63
3.250 3.375 3.625 3.750 0.59
3.250 3.375 3.750 3.875 0.54
3.250 3.375 3.875 4.000 0.44
3.250 3.375 4.000 4.250 0.44
3.375 3.500 2.000 2.125 0.28
3.375 3.500 2.125 2.250 0.42
3.375 3.500 2.250 2.375 0.48
3.375 3.500 2.375 2.500 0.57
3.375 3.500 2.500 2.625 0.59
3.375 3.500 2.625 2.750 0.61
3.375 3.500 2.750 2.875 0.63
3.375 3.500 2.875 3.000 0.62
3.375 3.500 3.000 3.125 0.61
3.375 3.500 3.125 3.250 0.65
3.375 3.500 3.250 3.375 0.64
3.375 3.500 3.375 3.500 1.00
3.375 3.500 3.500 3.625 0.63
3.375 3.500 3.625 3.750 0.59
3.375 3.500 3.750 3.875 0.55
3.375 3.500 3.875 4.000 0.46
3.375 3.500 4.000 4.250 0.45
3.375 3.500 4.250 4.500 0.14
3.500 3.625 2.000 2.125 0.28
3.500 3.625 2.125 2.250 0.41
3.500 3.625 2.250 2.375 0.47
3.500 3.625 2.375 2.500 0.54
3.500 3.625 2.500 2.625 0.57
3.500 3.625 2.625 2.750 0.59
3.500 3.625 2.750 2.875 0.61
3.500 3.625 2.875 3.000 0.61
3.500 3.625 3.000 3.125 0.60
3.500 3.625 3.125 3.250 0.64
3.500 3.625 3.250 3.375 0.63
3.500 3.625 3.375 3.500 0.63
3.500 3.625 3.500 3.625 1.00
3.500 3.625 3.625 3.750 0.58
3.500 3.625 3.750 3.875 0.54
3.500 3.625 3.875 4.000 0.45
3.500 3.625 4.000 4.250 0.44
3.500 3.625 4.250 4.500 0.14
3.625 3.750 2.000 2.125 0.26
3.625 3.750 2.125 2.250 0.38
3.625 3.750 2.250 2.375 0.43
3.625 3.750 2.375 2.500 0.50
3.625 3.750 2.500 2.625 0.53
3.625 3.750 2.625 2.750 0.54
3.625 3.750 2.750 2.875 0.57
3.625 3.750 2.875 3.000 0.56
3.625 3.750 3.000 3.125 0.56
3.625 3.750 3.125 3.250 0.59
3.625 3.750 3.250 3.375 0.59
3.625 3.750 3.375 3.500 0.59
3.625 3.750 3.500 3.625 0.58
3.625 3.750 3.625 3.750 1.00
3.625 3.750 3.750 3.875 0.51
3.625 3.750 3.875 4.000 0.43
3.625 3.750 4.000 4.250 0.42
3.625 3.750 4.250 4.500 0.14
3.750 3.875 2.000 2.125 0.23
3.750 3.875 2.125 2.250 0.34
3.750 3.875 2.250 2.375 0.39
3.750 3.875 2.375 2.500 0.46
3.750 3.875 2.500 2.625 0.48
3.750 3.875 2.625 2.750 0.49
3.750 3.875 2.750 2.875 0.51
3.750 3.875 2.875 3.000 0.51
3.750 3.875 3.000 3.125 0.50
3.750 3.875 3.125 3.250 0.55
3.750 3.875 3.250 3.375 0.54
3.750 3.875 3.375 3.500 0.55
3.750 3.875 3.500 3.625 0.54
3.750 3.875 3.625 3.750 0.51
3.750 3.875 3.750 3.875 1.00
3.750 3.875 3.875 4.000 0.42
3.750 3.875 4.000 4.250 0.41
3.750 3.875 4.250 4.500 0.14 
3.875 4.000 2.000 2.125 0.19
3.875 4.000 2.125 2.250 0.28
3.875 4.000 2.250 2.375 0.31
3.875 4.000 2.375 2.500 0.37
3.875 4.000 2.500 2.625 0.39
3.875 4.000 2.625 2.750 0.39
3.875 4.000 2.750 2.875 0.41
3.875 4.000 2.875 3.000 0.41
3.875 4.000 3.000 3.125 0.39
3.875 4.000 3.125 3.250 0.44
3.875 4.000 3.250 3.375 0.44
3.875 4.000 3.375 3.500 0.46
3.875 4.000 3.500 3.625 0.45
3.875 4.000 3.625 3.750 0.43
3.875 4.000 3.750 3.875 0.42
3.875 4.000 3.875 4.000 1.00
3.875 4.000 4.000 4.250 0.35
3.875 4.000 4.250 4.500 0.12
4.000 4.250 2.000 2.125 0.19
4.000 4.250 2.125 2.250 0.27
4.000 4.250 2.250 2.375 0.31
4.000 4.250 2.375 2.500 0.36
4.000 4.250 2.500 2.625 0.38
4.000 4.250 2.625 2.750 0.39
4.000 4.250 2.750 2.875 0.40
4.000 4.250 2.875 3.000 0.40
4.000 4.250 3.000 3.125 0.40
4.000 4.250 3.125 3.250 0.44
4.000 4.250 3.250 3.375 0.44
4.000 4.250 3.375 3.500 0.45
4.000 4.250 3.500 3.625 0.44
4.000 4.250 3.625 3.750 0.42
4.000 4.250 3.750 3.875 0.41
4.000 4.250 3.875 4.000 0.35
4.000 4.250 4.000 4.250 1.00
4.000 4.250 4.250 4.500 0.14
4.250 4.500 2.000 2.125 0.05
4.250 4.500 2.125 2.250 0.08
4.250 4.500 2.250 2.375 0.09
4.250 4.500 2.375 2.500 0.11
4.250 4.500 2.500 2.625 0.11
4.250 4.500 2.625 2.750 0.11
4.250 4.500 2.750 2.875 0.12
4.250 4.500 2.875 3.000 0.12
4.250 4.500 3.000 3.125 0.11
4.250 4.500 3.125 3.250 0.13
4.250 4.500 3.250 3.375 0.13
4.250 4.500 3.375 3.500 0.14
4.250 4.500 3.500 3.625 0.14
4.250 4.500 3.625 3.750 0.14
4.250 4.500 3.750 3.875 0.14
4.250 4.500 3.875 4.000 0.12
4.250 4.500 4.000 4.250 0.14
4.250 4.500 4.250 4.500 1.00
