 First iteration    5403.1459515603365             2455   2.2008741146885282     
After minimisation    5403.15  2455     2.201

  Partial chi2s 
  271  zbv_lumi                               0.0137   +/-   0.9984        :N:M:D
  272  zbv_renfacscale                       -0.0686   +/-   0.9683        :N:M:D
  273  zbv_asvar                              0.1274   +/-   0.9490        :N:M:D
  274  zbv_mbeauty                            0.0908   +/-   0.9953        :N:M:D
  275  res                                   -0.1389   +/-   0.9502        :N:M:D
  276  cjc                                   -0.1524   +/-   0.9770        :N:M:D
  277  CST                                   -0.3092   +/-   0.9029        :N:M:D
  278  fragc                                 -0.0912   +/-   0.9913        :N:M:D
  279  fragb                                  0.2174   +/-   0.9181        :N:M:D
  280  uds                                    0.8066   +/-   0.8253        :N:M:D
  281  phiq                                   0.2489   +/-   0.9543        :N:M:D
  282  hadE                                  -0.0348   +/-   0.9027        :N:M:D
  283  gp                                    -0.0319   +/-   0.9778        :N:M:D
  284  dF2                                    0.0082   +/-   0.9784        :N:M:D
  285  q2c                                   -0.0358   +/-   0.9993        :N:M:D
  286  q2b                                   -0.0449   +/-   0.9882        :N:M:D
  287  xc                                    -0.0090   +/-   0.9978        :N:M:D
  288  xb                                    -0.1086   +/-   0.8389        :N:M:D
  289  ptc                                   -0.4295   +/-   0.8956        :N:M:D
  290  ptb                                   -0.1546   +/-   0.7088        :N:M:D
  291  etac                                  -0.0596   +/-   0.9795        :N:M:D
  292  etab                                  -0.0997   +/-   0.8539        :N:M:D
  293  BFDp                                  -0.0961   +/-   0.9914        :N:M:D
  294  BFD0                                   0.0913   +/-   0.9946        :N:M:D
  295  mulDp                                 -0.3399   +/-   0.9417        :N:M:D
  296  mulD0                                 -0.0568   +/-   0.9965        :N:M:D
  297  mulDs                                 -0.1992   +/-   0.9838        :N:M:D
  298  mulB                                   0.0161   +/-   0.7622        :N:M:D
  299  bcdms_b                                3.8105   +/-   0.8166        :N:M:D
  300  bcdms_s                                1.0934   +/-   0.4352        :N:M:D
  301  bcdms_r                               -3.0189   +/-   0.2542        :N:M:D
  302  bcdms_d                                3.1362   +/-   0.3392        :N:M:D
  303  bcdms_nt                               0.1368   +/-   0.3538        :N:M:D
  304  bcdms_na                               6.2004   +/-   0.3727        :N:M:D
  305  bcdms_nr1                              1.0703   +/-   0.2919        :N:M:D
  306  bcdms_nr2                              1.4926   +/-   0.2916        :N:M:D
  307  bcdms_nr3                             -0.2154   +/-   0.3128        :N:M:D
  308  bcdms_sh                              -3.1956   +/-   0.2841        :N:M:D
  309  CDF_Jets2008_sys1                      0.9552   +/-   0.5014        :N:M:D
  310  CDF_Jets2008_sys2                      1.6367   +/-   0.8504        :N:M:D
  311  CDF_Jets2008_sys3                      0.8451   +/-   0.8260        :N:M:D
  312  CDF_Jets2008_sys4                     -1.6129   +/-   0.3799        :N:M:D
  313  CDF_Jets2008_sys5                      0.1115   +/-   0.4699        :N:M:D
  314  CDF_Jets2008_sys6                     -1.4135   +/-   0.3559        :N:M:D
  315  CDF_Jets2008_sys7                     -1.5733   +/-   0.3628        :N:M:D
  316  CDF_Jets2008_sys8                      0.5929   +/-   0.8256        :N:M:D
  317  CDF_Jets2008_sys9                     -1.3057   +/-   0.6062        :N:M:D
  318  CDF_Jets2008_sys10                    -1.6124   +/-   0.7188        :N:M:D
  319  CDF_Jets2008_sys11                    -1.0541   +/-   0.8234        :N:M:D
  320  CDF_Jets2008_sys12                     1.0037   +/-   0.9096        :N:M:D
  321  CDF_Jets2008_sys13                    -0.8250   +/-   0.7851        :N:M:D
  322  CDF_Jets2008_sys14                    -0.2040   +/-   0.9665        :N:M:D
