29.9	7.548	0.339	0.441	0.39	4.999	17.220	0.225	0.2	0.25	1.514	0.058	-0.058	0.108	-0.108	0.453	0.017	-0.017	0.032	-0.032	0.644	0.025	-0.025	0.046	-0.046
29.9	7.548	0.441	0.573	0.507	10.110	18.775	0.35	0.3	0.4	1.073	0.033	-0.033	0.051	-0.051	0.321	0.010	-0.010	0.015	-0.015	0.456	0.014	-0.014	0.022	-0.022
29.9	7.548	0.573	0.745	0.659	16.895	20.650	0.45	0.4	0.5	0.615	0.021	-0.021	0.046	-0.046	0.184	0.006	-0.006	0.014	-0.014	0.262	0.009	-0.009	0.020	-0.020
29.9	7.548	0.441	0.573	0.507	7.943	20.942	0.275	0.25	0.3	1.266	0.048	-0.048	0.056	-0.056	0.379	0.014	-0.014	0.017	-0.017	0.538	0.020	-0.020	0.024	-0.024
29.9	7.548	0.441	0.573	0.507	6.499	22.386	0.225	0.2	0.25	1.454	0.051	-0.051	0.095	-0.095	0.435	0.015	-0.015	0.028	-0.028	0.618	0.022	-0.022	0.040	-0.040
29.9	7.548	0.441	0.573	0.507	5.055	23.830	0.175	0.15	0.2	1.59	0.055	-0.055	0.089	-0.089	0.475	0.016	-0.016	0.027	-0.027	0.676	0.023	-0.023	0.038	-0.038
29.9	7.548	0.573	0.745	0.659	13.141	24.404	0.35	0.3	0.4	0.961	0.026	-0.026	0.048	-0.048	0.287	0.008	-0.008	0.014	-0.014	0.409	0.011	-0.011	0.020	-0.020
29.9	7.548	0.573	0.745	0.659	10.325	27.220	0.275	0.25	0.3	1.295	0.044	-0.044	0.047	-0.047	0.387	0.013	-0.013	0.014	-0.014	0.551	0.019	-0.019	0.020	-0.020
29.9	7.548	0.573	0.745	0.659	8.448	29.097	0.225	0.2	0.25	1.536	0.046	-0.046	0.087	-0.087	0.459	0.014	-0.014	0.026	-0.026	0.653	0.020	-0.020	0.037	-0.037
29.9	7.548	0.573	0.745	0.659	6.570	30.974	0.175	0.15	0.2	1.557	0.047	-0.047	0.082	-0.082	0.466	0.014	-0.014	0.025	-0.025	0.662	0.020	-0.020	0.035	-0.035
29.9	7.548	0.573	0.745	0.659	4.693	32.852	0.125	0.1	0.15	1.602	0.045	-0.045	0.112	-0.112	0.479	0.013	-0.013	0.033	-0.033	0.681	0.019	-0.019	0.048	-0.048
38.9	8.594	0.261	0.339	0.3	9.971	12.186	0.45	0.4	0.5	0.664	0.03	-0.03	0.042	-0.042	0.258	0.012	-0.012	0.016	-0.016	0.367	0.017	-0.017	0.023	-0.023
38.9	8.594	0.201	0.261	0.231	4.692	12.369	0.275	0.25	0.3	1.342	0.072	-0.072	0.084	-0.084	0.522	0.028	-0.028	0.033	-0.033	0.743	0.040	-0.040	0.046	-0.046
38.9	8.594	0.339	0.441	0.39	15.842	12.962	0.55	0.5	0.6	0.377	0.019	-0.019	0.034	-0.034	0.147	0.007	-0.007	0.013	-0.013	0.209	0.011	-0.011	0.019	-0.019
38.9	8.594	0.441	0.573	0.507	24.340	13.106	0.65	0.6	0.7	0.14	0.01	-0.01	0.017	-0.017	0.054	0.004	-0.004	0.007	-0.007	0.077	0.006	-0.006	0.009	-0.009
38.9	8.594	0.261	0.339	0.3	7.755	14.402	0.35	0.3	0.4	0.985	0.038	-0.038	0.052	-0.052	0.383	0.015	-0.015	0.020	-0.020	0.545	0.021	-0.021	0.029	-0.029
38.9	8.594	0.339	0.441	0.39	12.962	15.842	0.45	0.4	0.5	0.657	0.027	-0.027	0.037	-0.037	0.256	0.011	-0.011	0.014	-0.014	0.364	0.015	-0.015	0.020	-0.020
38.9	8.594	0.261	0.339	0.3	6.093	16.064	0.275	0.25	0.3	1.437	0.065	-0.065	0.073	-0.073	0.559	0.025	-0.025	0.028	-0.028	0.795	0.036	-0.036	0.040	-0.040
38.9	8.594	0.441	0.573	0.507	20.595	16.850	0.55	0.5	0.6	0.32	0.016	-0.016	0.029	-0.029	0.124	0.006	-0.006	0.011	-0.011	0.177	0.009	-0.009	0.016	-0.016
38.9	8.594	0.573	0.745	0.659	31.637	17.035	0.65	0.6	0.7	0.148	0.008	-0.008	0.014	-0.014	0.058	0.003	-0.003	0.005	-0.005	0.082	0.004	-0.004	0.008	-0.008
38.9	8.594	0.261	0.339	0.3	4.985	17.172	0.225	0.2	0.25	1.418	0.065	-0.065	0.087	-0.087	0.552	0.025	-0.025	0.034	-0.034	0.785	0.036	-0.036	0.048	-0.048
38.9	8.594	0.339	0.441	0.39	10.081	18.723	0.35	0.3	0.4	1.027	0.036	-0.036	0.042	-0.042	0.400	0.014	-0.014	0.016	-0.016	0.568	0.020	-0.020	0.023	-0.023
38.9	8.594	0.441	0.573	0.507	16.850	20.595	0.45	0.4	0.5	0.661	0.027	-0.027	0.033	-0.033	0.257	0.011	-0.011	0.013	-0.013	0.366	0.015	-0.015	0.018	-0.018
38.9	8.594	0.339	0.441	0.39	7.921	20.883	0.275	0.25	0.3	1.347	0.056	-0.056	0.063	-0.063	0.524	0.022	-0.022	0.025	-0.025	0.745	0.031	-0.031	0.035	-0.035
38.9	8.594	0.573	0.745	0.659	26.769	21.902	0.55	0.5	0.6	0.324	0.013	-0.013	0.027	-0.027	0.126	0.005	-0.005	0.011	-0.011	0.179	0.007	-0.007	0.015	-0.015
38.9	8.594	0.339	0.441	0.39	6.481	22.323	0.225	0.2	0.25	1.528	0.06	-0.06	0.076	-0.076	0.594	0.023	-0.023	0.030	-0.030	0.846	0.033	-0.033	0.042	-0.042
38.9	8.594	0.339	0.441	0.39	5.041	23.763	0.175	0.15	0.2	1.574	0.06	-0.06	0.1	-0.1	0.612	0.023	-0.023	0.039	-0.039	0.871	0.033	-0.033	0.055	-0.055
38.9	8.594	0.441	0.573	0.507	13.106	24.340	0.35	0.3	0.4	0.946	0.031	-0.031	0.034	-0.034	0.368	0.012	-0.012	0.013	-0.013	0.523	0.017	-0.017	0.019	-0.019
38.9	8.594	0.573	0.745	0.659	21.902	26.769	0.45	0.4	0.5	0.634	0.02	-0.02	0.031	-0.031	0.247	0.008	-0.008	0.012	-0.012	0.351	0.011	-0.011	0.017	-0.017
38.9	8.594	0.441	0.573	0.507	10.297	27.148	0.275	0.25	0.3	1.282	0.052	-0.052	0.055	-0.055	0.499	0.020	-0.020	0.021	-0.021	0.709	0.029	-0.029	0.030	-0.030
38.9	8.594	0.441	0.573	0.507	8.425	29.020	0.225	0.2	0.25	1.466	0.059	-0.059	0.068	-0.068	0.570	0.023	-0.023	0.026	-0.026	0.811	0.033	-0.033	0.038	-0.038
38.9	8.594	0.441	0.573	0.507	6.553	30.892	0.175	0.15	0.2	1.648	0.056	-0.056	0.092	-0.092	0.641	0.022	-0.022	0.036	-0.036	0.912	0.031	-0.031	0.051	-0.051
38.9	8.594	0.573	0.745	0.659	17.035	31.637	0.35	0.3	0.4	0.998	0.025	-0.025	0.029	-0.029	0.388	0.010	-0.010	0.011	-0.011	0.552	0.014	-0.014	0.016	-0.016
38.9	8.594	0.441	0.573	0.507	4.681	32.765	0.125	0.1	0.15	1.684	0.059	-0.059	0.104	-0.104	0.655	0.023	-0.023	0.040	-0.040	0.932	0.033	-0.033	0.058	-0.058
38.9	8.594	0.573	0.745	0.659	13.385	35.287	0.275	0.25	0.3	1.423	0.043	-0.043	0.051	-0.051	0.554	0.017	-0.017	0.020	-0.020	0.787	0.024	-0.024	0.028	-0.028
38.9	8.594	0.573	0.745	0.659	10.951	37.721	0.225	0.2	0.25	1.562	0.044	-0.044	0.063	-0.063	0.608	0.017	-0.017	0.025	-0.025	0.864	0.024	-0.024	0.035	-0.035
38.9	8.594	0.573	0.745	0.659	8.518	40.154	0.175	0.15	0.2	1.782	0.047	-0.047	0.087	-0.087	0.693	0.018	-0.018	0.034	-0.034	0.986	0.026	-0.026	0.048	-0.048
38.9	8.594	0.573	0.745	0.659	6.084	42.588	0.125	0.1	0.15	1.76	0.047	-0.047	0.096	-0.096	0.685	0.018	-0.018	0.037	-0.037	0.974	0.026	-0.026	0.053	-0.053
50.5	9.778	0.201	0.261	0.231	9.939	12.147	0.45	0.4	0.5	0.683	0.037	-0.037	0.047	-0.047	0.345	0.019	-0.019	0.024	-0.024	0.491	0.027	-0.027	0.034	-0.034
50.5	9.778	0.154	0.201	0.1775	4.667	12.304	0.275	0.25	0.3	1.501	0.087	-0.087	0.092	-0.092	0.758	0.044	-0.044	0.046	-0.046	1.078	0.062	-0.062	0.066	-0.066
50.5	9.778	0.261	0.339	0.3	15.776	12.907	0.55	0.5	0.6	0.364	0.024	-0.024	0.039	-0.039	0.184	0.012	-0.012	0.020	-0.020	0.261	0.017	-0.017	0.028	-0.028
50.5	9.778	0.339	0.441	0.39	24.237	13.051	0.65	0.6	0.7	0.148	0.012	-0.012	0.021	-0.021	0.075	0.006	-0.006	0.011	-0.011	0.106	0.009	-0.009	0.015	-0.015
50.5	9.778	0.201	0.261	0.231	7.730	14.356	0.35	0.3	0.4	1.036	0.048	-0.048	0.063	-0.063	0.523	0.024	-0.024	0.032	-0.032	0.744	0.034	-0.034	0.045	-0.045
50.5	9.778	0.261	0.339	0.3	12.907	15.776	0.45	0.4	0.5	0.637	0.031	-0.031	0.042	-0.042	0.322	0.016	-0.016	0.021	-0.021	0.458	0.022	-0.022	0.030	-0.030
50.5	9.778	0.201	0.261	0.231	6.074	16.012	0.275	0.25	0.3	1.464	0.078	-0.078	0.082	-0.082	0.739	0.039	-0.039	0.041	-0.041	1.052	0.056	-0.056	0.059	-0.059
50.5	9.778	0.339	0.441	0.39	20.508	16.779	0.55	0.5	0.6	0.345	0.02	-0.02	0.034	-0.034	0.174	0.010	-0.010	0.017	-0.017	0.248	0.014	-0.014	0.024	-0.024
50.5	9.778	0.441	0.573	0.507	31.508	16.966	0.65	0.6	0.7	0.157	0.009	-0.009	0.017	-0.017	0.079	0.005	-0.005	0.009	-0.009	0.113	0.006	-0.006	0.012	-0.012
50.5	9.778	0.201	0.261	0.231	4.969	17.116	0.225	0.2	0.25	1.611	0.081	-0.081	0.098	-0.098	0.814	0.041	-0.041	0.049	-0.049	1.157	0.058	-0.058	0.070	-0.070
50.5	9.778	0.261	0.339	0.3	10.039	18.644	0.35	0.3	0.4	1.009	0.042	-0.042	0.053	-0.053	0.510	0.021	-0.021	0.027	-0.027	0.725	0.030	-0.030	0.038	-0.038
50.5	9.778	0.339	0.441	0.39	16.779	20.508	0.45	0.4	0.5	0.642	0.029	-0.029	0.036	-0.036	0.324	0.015	-0.015	0.018	-0.018	0.461	0.021	-0.021	0.026	-0.026
50.5	9.778	0.261	0.339	0.3	7.888	20.795	0.275	0.25	0.3	1.266	0.062	-0.062	0.072	-0.072	0.639	0.031	-0.031	0.036	-0.036	0.909	0.045	-0.045	0.052	-0.052
50.5	9.778	0.441	0.573	0.507	26.661	21.813	0.55	0.5	0.6	0.341	0.016	-0.016	0.03	-0.03	0.172	0.008	-0.008	0.015	-0.015	0.245	0.011	-0.011	0.022	-0.022
50.5	9.778	0.573	0.745	0.659	40.954	22.052	0.65	0.6	0.7	0.131	0.006	-0.006	0.014	-0.014	0.066	0.003	-0.003	0.007	-0.007	0.094	0.004	-0.004	0.010	-0.010
50.5	9.778	0.261	0.339	0.3	6.454	22.229	0.225	0.2	0.25	1.57	0.076	-0.076	0.087	-0.087	0.793	0.038	-0.038	0.044	-0.044	1.128	0.055	-0.055	0.062	-0.062
50.5	9.778	0.261	0.339	0.3	5.019	23.663	0.175	0.15	0.2	1.688	0.074	-0.074	0.111	-0.111	0.852	0.037	-0.037	0.056	-0.056	1.213	0.053	-0.053	0.080	-0.080
50.5	9.778	0.339	0.441	0.39	13.051	24.237	0.35	0.3	0.4	0.991	0.036	-0.036	0.043	-0.043	0.500	0.018	-0.018	0.022	-0.022	0.712	0.026	-0.026	0.031	-0.031
50.5	9.778	0.441	0.573	0.507	21.813	26.661	0.45	0.4	0.5	0.624	0.022	-0.022	0.032	-0.032	0.315	0.011	-0.011	0.016	-0.016	0.448	0.016	-0.016	0.023	-0.023
50.5	9.778	0.339	0.441	0.39	10.254	27.034	0.275	0.25	0.3	1.254	0.055	-0.055	0.063	-0.063	0.633	0.028	-0.028	0.032	-0.032	0.901	0.040	-0.040	0.045	-0.045
50.5	9.778	0.573	0.745	0.659	34.654	28.353	0.55	0.5	0.6	0.328	0.012	-0.012	0.027	-0.027	0.166	0.006	-0.006	0.014	-0.014	0.236	0.009	-0.009	0.019	-0.019
50.5	9.778	0.339	0.441	0.39	8.390	28.898	0.225	0.2	0.25	1.505	0.064	-0.064	0.077	-0.077	0.760	0.032	-0.032	0.039	-0.039	1.081	0.046	-0.046	0.055	-0.055
50.5	9.778	0.339	0.441	0.39	6.525	30.762	0.175	0.15	0.2	1.611	0.067	-0.067	0.101	-0.101	0.814	0.034	-0.034	0.051	-0.051	1.157	0.048	-0.048	0.073	-0.073
50.5	9.778	0.441	0.573	0.507	16.966	31.508	0.35	0.3	0.4	0.977	0.028	-0.028	0.035	-0.035	0.493	0.014	-0.014	0.018	-0.018	0.702	0.020	-0.020	0.025	-0.025
50.5	9.778	0.339	0.441	0.39	4.661	32.627	0.125	0.1	0.15	1.738	0.068	-0.068	0.119	-0.119	0.878	0.034	-0.034	0.060	-0.060	1.248	0.049	-0.049	0.085	-0.085
50.5	9.778	0.573	0.745	0.659	28.353	34.654	0.45	0.4	0.5	0.575	0.016	-0.016	0.03	-0.03	0.290	0.008	-0.008	0.015	-0.015	0.413	0.011	-0.011	0.022	-0.022
50.5	9.778	0.441	0.573	0.507	13.330	35.144	0.275	0.25	0.3	1.303	0.045	-0.045	0.056	-0.056	0.658	0.023	-0.023	0.028	-0.028	0.936	0.032	-0.032	0.040	-0.040
50.5	9.778	0.441	0.573	0.507	10.907	37.567	0.225	0.2	0.25	1.516	0.051	-0.051	0.069	-0.069	0.766	0.026	-0.026	0.035	-0.035	1.089	0.037	-0.037	0.050	-0.050
50.5	9.778	0.441	0.573	0.507	8.483	39.991	0.175	0.15	0.2	1.736	0.054	-0.054	0.093	-0.093	0.877	0.027	-0.027	0.047	-0.047	1.247	0.039	-0.039	0.067	-0.067
50.5	9.778	0.573	0.745	0.659	22.052	40.954	0.35	0.3	0.4	0.92	0.021	-0.021	0.031	-0.031	0.465	0.011	-0.011	0.016	-0.016	0.661	0.015	-0.015	0.022	-0.022
50.5	9.778	0.441	0.573	0.507	6.059	42.415	0.125	0.1	0.15	1.695	0.05	-0.05	0.106	-0.106	0.856	0.025	-0.025	0.054	-0.054	1.218	0.036	-0.036	0.076	-0.076
50.5	9.778	0.573	0.745	0.659	17.327	45.680	0.275	0.25	0.3	1.308	0.036	-0.036	0.052	-0.052	0.661	0.018	-0.018	0.026	-0.026	0.940	0.026	-0.026	0.037	-0.037
50.5	9.778	0.573	0.745	0.659	14.176	48.830	0.225	0.2	0.25	1.519	0.038	-0.038	0.065	-0.065	0.767	0.019	-0.019	0.033	-0.033	1.091	0.027	-0.027	0.047	-0.047
50.5	9.778	0.573	0.745	0.659	11.026	51.980	0.175	0.15	0.2	1.61	0.04	-0.04	0.088	-0.088	0.813	0.020	-0.020	0.044	-0.044	1.157	0.029	-0.029	0.063	-0.063
50.5	9.778	0.573	0.745	0.659	7.876	55.131	0.125	0.1	0.15	1.798	0.042	-0.042	0.098	-0.098	0.908	0.021	-0.021	0.049	-0.049	1.292	0.030	-0.030	0.070	-0.070
50.5	9.778	0.573	0.745	0.659	5.041	57.966	0.08	0.06	0.1	1.772	0.048	-0.048	0.089	-0.089	0.895	0.024	-0.024	0.045	-0.045	1.273	0.034	-0.034	0.064	-0.064
65.7	11.142	0.154	0.201	0.1775	9.916	12.120	0.45	0.4	0.5	0.684	0.043	-0.043	0.055	-0.055	0.449	0.028	-0.028	0.036	-0.036	0.639	0.040	-0.040	0.051	-0.051
65.7	11.142	0.119	0.154	0.1365	4.660	12.286	0.275	0.25	0.3	1.211	0.09	-0.09	0.085	-0.085	0.796	0.059	-0.059	0.056	-0.056	1.132	0.084	-0.084	0.079	-0.079
65.7	11.142	0.201	0.261	0.231	15.773	12.905	0.55	0.5	0.6	0.416	0.026	-0.026	0.042	-0.042	0.273	0.017	-0.017	0.028	-0.028	0.389	0.024	-0.024	0.039	-0.039
65.7	11.142	0.261	0.339	0.3	24.208	13.035	0.65	0.6	0.7	0.158	0.013	-0.013	0.025	-0.025	0.104	0.009	-0.009	0.016	-0.016	0.148	0.012	-0.012	0.023	-0.023
65.7	11.142	0.154	0.201	0.1775	7.712	14.323	0.35	0.3	0.4	1.063	0.053	-0.053	0.059	-0.059	0.698	0.035	-0.035	0.039	-0.039	0.993	0.050	-0.050	0.055	-0.055
65.7	11.142	0.201	0.261	0.231	12.905	15.773	0.45	0.4	0.5	0.703	0.038	-0.038	0.05	-0.05	0.462	0.025	-0.025	0.033	-0.033	0.657	0.036	-0.036	0.047	-0.047
65.7	11.142	0.154	0.201	0.1775	6.060	15.976	0.275	0.25	0.3	1.303	0.086	-0.086	0.076	-0.076	0.856	0.057	-0.057	0.050	-0.050	1.218	0.080	-0.080	0.071	-0.071
65.7	11.142	0.261	0.339	0.3	20.484	16.759	0.55	0.5	0.6	0.372	0.022	-0.022	0.035	-0.035	0.244	0.014	-0.014	0.023	-0.023	0.348	0.021	-0.021	0.033	-0.033
65.7	11.142	0.339	0.441	0.39	31.471	16.946	0.65	0.6	0.7	0.144	0.009	-0.009	0.022	-0.022	0.095	0.006	-0.006	0.014	-0.014	0.135	0.008	-0.008	0.021	-0.021
65.7	11.142	0.154	0.201	0.1775	4.958	17.078	0.225	0.2	0.25	1.593	0.091	-0.091	0.091	-0.091	1.047	0.060	-0.060	0.060	-0.060	1.489	0.085	-0.085	0.085	-0.085
65.7	11.142	0.201	0.261	0.231	10.037	18.640	0.35	0.3	0.4	1.036	0.048	-0.048	0.051	-0.051	0.681	0.032	-0.032	0.034	-0.034	0.968	0.045	-0.045	0.048	-0.048
65.7	11.142	0.261	0.339	0.3	16.759	20.484	0.45	0.4	0.5	0.598	0.031	-0.031	0.044	-0.044	0.393	0.020	-0.020	0.029	-0.029	0.559	0.029	-0.029	0.041	-0.041
65.7	11.142	0.201	0.261	0.231	7.886	20.791	0.275	0.25	0.3	1.47	0.08	-0.08	0.066	-0.066	0.966	0.053	-0.053	0.043	-0.043	1.374	0.075	-0.075	0.062	-0.062
65.7	11.142	0.339	0.441	0.39	26.629	21.787	0.55	0.5	0.6	0.332	0.016	-0.016	0.03	-0.03	0.218	0.011	-0.011	0.020	-0.020	0.310	0.015	-0.015	0.028	-0.028
65.7	11.142	0.441	0.573	0.507	40.912	22.029	0.65	0.6	0.7	0.134	0.007	-0.007	0.019	-0.019	0.088	0.005	-0.005	0.012	-0.012	0.125	0.007	-0.007	0.018	-0.018
65.7	11.142	0.201	0.261	0.231	6.452	22.225	0.225	0.2	0.25	1.729	0.086	-0.086	0.08	-0.08	1.136	0.057	-0.057	0.053	-0.053	1.616	0.080	-0.080	0.075	-0.075
65.7	11.142	0.201	0.261	0.231	5.019	23.659	0.175	0.15	0.2	1.73	0.086	-0.086	0.11	-0.11	1.137	0.057	-0.057	0.072	-0.072	1.617	0.080	-0.080	0.103	-0.103
65.7	11.142	0.261	0.339	0.3	13.035	24.208	0.35	0.3	0.4	1.046	0.043	-0.043	0.044	-0.044	0.687	0.028	-0.028	0.029	-0.029	0.978	0.040	-0.040	0.041	-0.041
65.7	11.142	0.339	0.441	0.39	21.787	26.629	0.45	0.4	0.5	0.575	0.023	-0.023	0.039	-0.039	0.378	0.015	-0.015	0.026	-0.026	0.537	0.021	-0.021	0.036	-0.036
