65.7	11.142	0.339	0.441	0.39	21.787	26.629	0.45	0.4	0.5	0.233	0.012	-0.012	0.012	-0.012	15.308	0.788	-0.788	0.788	-0.788	0.153	0.008	-0.008	0.008	-0.008
65.7	11.142	0.261	0.339	0.3	10.242	27.001	0.275	0.25	0.3	0.728	0.034	-0.034	0.036	-0.036	47.830	2.234	-2.234	2.365	-2.365	0.478	0.022	-0.022	0.024	-0.024
65.7	11.142	0.441	0.573	0.507	34.618	28.323	0.55	0.5	0.6	0.074	0.006	-0.006	0.007	-0.007	4.862	0.394	-0.394	0.460	-0.460	0.049	0.004	-0.004	0.005	-0.005
65.7	11.142	0.573	0.745	0.659	53.177	28.634	0.65	0.6	0.7	0.014	0.002	-0.002	0.003	-0.003	0.920	0.131	-0.131	0.197	-0.197	0.009	0.001	-0.001	0.002	-0.002
65.7	11.142	0.261	0.339	0.3	8.380	28.864	0.225	0.2	0.25	0.795	0.036	-0.036	0.039	-0.039	52.232	2.365	-2.365	2.562	-2.562	0.522	0.024	-0.024	0.026	-0.026
65.7	11.142	0.261	0.339	0.3	6.518	30.726	0.175	0.15	0.2	1.001	0.039	-0.039	0.049	-0.049	65.766	2.562	-2.562	3.219	-3.219	0.658	0.026	-0.026	0.032	-0.032
65.7	11.142	0.339	0.441	0.39	16.946	31.471	0.35	0.3	0.4	0.409	0.016	-0.016	0.019	-0.019	26.871	1.051	-1.051	1.248	-1.248	0.269	0.011	-0.011	0.012	-0.012
65.7	11.142	0.261	0.339	0.3	4.655	32.588	0.125	0.1	0.15	1.22	0.044	-0.044	0.062	-0.062	80.154	2.891	-2.891	4.073	-4.073	0.802	0.029	-0.029	0.041	-0.041
65.7	11.142	0.441	0.573	0.507	28.323	34.618	0.45	0.4	0.5	0.15	0.008	-0.008	0.008	-0.008	9.855	0.526	-0.526	0.526	-0.526	0.099	0.005	-0.005	0.005	-0.005
65.7	11.142	0.339	0.441	0.39	13.314	35.102	0.275	0.25	0.3	0.531	0.024	-0.024	0.025	-0.025	34.887	1.577	-1.577	1.643	-1.643	0.349	0.016	-0.016	0.016	-0.016
65.7	11.142	0.573	0.745	0.659	44.996	36.815	0.55	0.5	0.6	0.04	0.003	-0.003	0.003	-0.003	2.628	0.197	-0.197	0.197	-0.197	0.026	0.002	-0.002	0.002	-0.002
65.7	11.142	0.745	0.969	0.857	69.155	37.237	0.65	0.6	0.7	0.006	0.001	-0.001	0.002	-0.002	0.394	0.066	-0.066	0.131	-0.131	0.004	0.001	-0.001	0.001	-0.001
65.7	11.142	0.339	0.441	0.39	10.894	37.523	0.225	0.2	0.25	0.673	0.027	-0.027	0.028	-0.028	44.216	1.774	-1.774	1.840	-1.840	0.442	0.018	-0.018	0.018	-0.018
65.7	11.142	0.339	0.441	0.39	8.473	39.943	0.175	0.15	0.2	0.828	0.03	-0.03	0.037	-0.037	54.400	1.971	-1.971	2.431	-2.431	0.544	0.020	-0.020	0.024	-0.024
65.7	11.142	0.441	0.573	0.507	22.029	40.912	0.35	0.3	0.4	0.265	0.011	-0.011	0.011	-0.011	17.411	0.723	-0.723	0.723	-0.723	0.174	0.007	-0.007	0.007	-0.007
65.7	11.142	0.339	0.441	0.39	6.052	42.364	0.125	0.1	0.15	1.041	0.035	-0.035	0.046	-0.046	68.394	2.300	-2.300	3.022	-3.022	0.684	0.023	-0.023	0.030	-0.030
65.7	11.142	0.573	0.745	0.659	36.815	44.996	0.45	0.4	0.5	0.078	0.005	-0.005	0.005	-0.005	5.125	0.329	-0.329	0.329	-0.329	0.051	0.003	-0.003	0.003	-0.003
65.7	11.142	0.441	0.573	0.507	17.309	45.632	0.275	0.25	0.3	0.351	0.017	-0.017	0.016	-0.016	23.061	1.117	-1.117	1.051	-1.051	0.231	0.011	-0.011	0.011	-0.011
65.7	11.142	0.745	0.969	0.857	58.515	47.876	0.55	0.5	0.6	0.016	0.002	-0.002	0.002	-0.002	1.051	0.131	-0.131	0.131	-0.131	0.011	0.001	-0.001	0.001	-0.001
65.7	11.142	0.441	0.573	0.507	14.162	48.779	0.225	0.2	0.25	0.502	0.021	-0.021	0.019	-0.019	32.981	1.380	-1.380	1.248	-1.248	0.330	0.014	-0.014	0.012	-0.012
65.7	11.142	0.441	0.573	0.507	11.015	51.926	0.175	0.15	0.2	0.648	0.024	-0.024	0.029	-0.029	42.574	1.577	-1.577	1.905	-1.905	0.426	0.016	-0.016	0.019	-0.019
65.7	11.142	0.573	0.745	0.659	28.634	53.177	0.35	0.3	0.4	0.149	0.007	-0.007	0.007	-0.007	9.789	0.460	-0.460	0.460	-0.460	0.098	0.005	-0.005	0.005	-0.005
65.7	11.142	0.441	0.573	0.507	7.868	55.073	0.125	0.1	0.15	0.828	0.027	-0.027	0.034	-0.034	54.400	1.774	-1.774	2.234	-2.234	0.544	0.018	-0.018	0.022	-0.022
65.7	11.142	0.441	0.573	0.507	5.035	57.906	0.08	0.06	0.1	1.052	0.034	-0.034	0.063	-0.063	69.116	2.234	-2.234	4.139	-4.139	0.691	0.022	-0.022	0.041	-0.041
65.7	11.142	0.745	0.969	0.857	47.876	58.515	0.45	0.4	0.5	0.027	0.003	-0.003	0.004	-0.004	1.774	0.197	-0.197	0.263	-0.263	0.018	0.002	-0.002	0.003	-0.003
65.7	11.142	0.573	0.745	0.659	22.498	59.313	0.275	0.25	0.3	0.259	0.013	-0.013	0.011	-0.011	17.016	0.854	-0.854	0.723	-0.723	0.170	0.009	-0.009	0.007	-0.007
65.7	11.142	0.573	0.745	0.659	18.407	63.404	0.225	0.2	0.25	0.358	0.016	-0.016	0.015	-0.015	23.521	1.051	-1.051	0.986	-0.986	0.235	0.011	-0.011	0.010	-0.010
65.7	11.142	0.573	0.745	0.659	14.317	67.494	0.175	0.15	0.2	0.472	0.019	-0.019	0.023	-0.023	31.010	1.248	-1.248	1.511	-1.511	0.310	0.012	-0.012	0.015	-0.015
65.7	11.142	0.745	0.969	0.857	37.237	69.155	0.35	0.3	0.4	0.072	0.005	-0.005	0.006	-0.006	4.730	0.329	-0.329	0.394	-0.394	0.047	0.003	-0.003	0.004	-0.004
65.7	11.142	0.573	0.745	0.659	10.226	71.585	0.125	0.1	0.15	0.626	0.021	-0.021	0.027	-0.027	41.128	1.380	-1.380	1.774	-1.774	0.411	0.014	-0.014	0.018	-0.018
65.7	11.142	0.573	0.745	0.659	6.545	75.266	0.08	0.06	0.1	0.794	0.027	-0.027	0.056	-0.056	52.166	1.774	-1.774	3.679	-3.679	0.522	0.018	-0.018	0.037	-0.037
65.7	11.142	0.745	0.969	0.857	29.258	77.134	0.275	0.25	0.3	0.133	0.01	-0.01	0.01	-0.01	8.738	0.657	-0.657	0.657	-0.657	0.087	0.007	-0.007	0.007	-0.007
65.7	11.142	0.745	0.969	0.857	23.938	82.453	0.225	0.2	0.25	0.224	0.013	-0.013	0.013	-0.013	14.717	0.854	-0.854	0.854	-0.854	0.147	0.009	-0.009	0.009	-0.009
65.7	11.142	0.745	0.969	0.857	18.619	87.773	0.175	0.15	0.2	0.302	0.014	-0.014	0.022	-0.022	19.841	0.920	-0.920	1.445	-1.445	0.198	0.009	-0.009	0.014	-0.014
65.7	11.142	0.745	0.969	0.857	13.299	93.093	0.125	0.1	0.15	0.467	0.019	-0.019	0.024	-0.024	30.682	1.248	-1.248	1.577	-1.577	0.307	0.012	-0.012	0.016	-0.016
65.7	11.142	0.745	0.969	0.857	8.511	97.880	0.08	0.06	0.1	0.596	0.024	-0.024	0.054	-0.054	39.157	1.577	-1.577	3.548	-3.548	0.392	0.016	-0.016	0.035	-0.035
65.7	11.142	0.745	0.969	0.857	4.788	101.604	0.045	0.03	0.06	0.77	0.031	-0.031	0.052	-0.052	50.589	2.037	-2.037	3.416	-3.416	0.506	0.020	-0.020	0.034	-0.034
85.4	12.692	0.119	0.154	0.1365	9.895	12.094	0.45	0.4	0.5	0.428	0.03	-0.03	0.036	-0.036	36.551	2.562	-2.562	3.074	-3.074	0.366	0.026	-0.026	0.031	-0.031
85.4	12.692	0.091	0.119	0.105	4.651	12.263	0.275	0.25	0.3	0.977	0.071	-0.071	0.079	-0.079	83.436	6.063	-6.063	6.747	-6.747	0.834	0.061	-0.061	0.067	-0.067
85.4	12.692	0.154	0.201	0.1775	15.726	12.867	0.55	0.5	0.6	0.23	0.018	-0.018	0.035	-0.035	19.642	1.537	-1.537	2.989	-2.989	0.196	0.015	-0.015	0.030	-0.030
85.4	12.692	0.201	0.261	0.231	24.187	13.024	0.65	0.6	0.7	0.088	0.009	-0.009	0.012	-0.012	7.515	0.769	-0.769	1.025	-1.025	0.075	0.008	-0.008	0.010	-0.010
85.4	12.692	0.119	0.154	0.1365	7.696	14.292	0.35	0.3	0.4	0.744	0.039	-0.039	0.058	-0.058	63.538	3.331	-3.331	4.953	-4.953	0.635	0.033	-0.033	0.050	-0.050
85.4	12.692	0.154	0.201	0.1775	12.867	15.726	0.45	0.4	0.5	0.387	0.025	-0.025	0.03	-0.03	33.050	2.135	-2.135	2.562	-2.562	0.330	0.021	-0.021	0.026	-0.026
85.4	12.692	0.119	0.154	0.1365	6.047	15.942	0.275	0.25	0.3	0.936	0.062	-0.062	0.07	-0.07	79.934	5.295	-5.295	5.978	-5.978	0.799	0.053	-0.053	0.060	-0.060
85.4	12.692	0.201	0.261	0.231	20.466	16.745	0.55	0.5	0.6	0.176	0.014	-0.014	0.027	-0.027	15.030	1.196	-1.196	2.306	-2.306	0.150	0.012	-0.012	0.023	-0.023
85.4	12.692	0.261	0.339	0.3	31.412	16.914	0.65	0.6	0.7	0.072	0.008	-0.008	0.009	-0.009	6.149	0.683	-0.683	0.769	-0.769	0.061	0.007	-0.007	0.008	-0.008
85.4	12.692	0.119	0.154	0.1365	4.947	17.041	0.225	0.2	0.25	1.039	0.064	-0.064	0.075	-0.075	88.731	5.466	-5.466	6.405	-6.405	0.887	0.055	-0.055	0.064	-0.064
85.4	12.692	0.154	0.201	0.1775	10.008	18.585	0.35	0.3	0.4	0.753	0.035	-0.035	0.049	-0.049	64.306	2.989	-2.989	4.185	-4.185	0.643	0.030	-0.030	0.042	-0.042
85.4	12.692	0.201	0.261	0.231	16.745	20.466	0.45	0.4	0.5	0.385	0.021	-0.021	0.024	-0.024	32.879	1.793	-1.793	2.050	-2.050	0.329	0.018	-0.018	0.020	-0.020
85.4	12.692	0.154	0.201	0.1775	7.863	20.730	0.275	0.25	0.3	0.925	0.054	-0.054	0.059	-0.059	78.995	4.612	-4.612	5.039	-5.039	0.790	0.046	-0.046	0.050	-0.050
85.4	12.692	0.261	0.339	0.3	26.579	21.747	0.55	0.5	0.6	0.153	0.011	-0.011	0.019	-0.019	13.066	0.939	-0.939	1.623	-1.623	0.131	0.009	-0.009	0.016	-0.016
85.4	12.692	0.339	0.441	0.39	40.836	21.988	0.65	0.6	0.7	0.058	0.006	-0.006	0.006	-0.006	4.953	0.512	-0.512	0.512	-0.512	0.050	0.005	-0.005	0.005	-0.005
85.4	12.692	0.154	0.201	0.1775	6.433	22.160	0.225	0.2	0.25	1.09	0.057	-0.057	0.064	-0.064	93.086	4.868	-4.868	5.466	-5.466	0.931	0.049	-0.049	0.055	-0.055
85.4	12.692	0.154	0.201	0.1775	5.004	23.589	0.175	0.15	0.2	1.22	0.061	-0.061	0.076	-0.076	104.188	5.209	-5.209	6.490	-6.490	1.042	0.052	-0.052	0.065	-0.065
85.4	12.692	0.201	0.261	0.231	13.024	24.187	0.35	0.3	0.4	0.584	0.027	-0.027	0.039	-0.039	49.874	2.306	-2.306	3.331	-3.331	0.499	0.023	-0.023	0.033	-0.033
85.4	12.692	0.261	0.339	0.3	21.747	26.579	0.45	0.4	0.5	0.274	0.015	-0.015	0.018	-0.018	23.400	1.281	-1.281	1.537	-1.537	0.234	0.013	-0.013	0.015	-0.015
85.4	12.692	0.201	0.261	0.231	10.233	26.978	0.275	0.25	0.3	0.862	0.045	-0.045	0.048	-0.048	73.615	3.843	-3.843	4.099	-4.099	0.736	0.038	-0.038	0.041	-0.041
85.4	12.692	0.339	0.441	0.39	34.553	28.271	0.55	0.5	0.6	0.107	0.008	-0.008	0.012	-0.012	9.138	0.683	-0.683	1.025	-1.025	0.091	0.007	-0.007	0.010	-0.010
85.4	12.692	0.441	0.573	0.507	53.086	28.585	0.65	0.6	0.7	0.028	0.003	-0.003	0.004	-0.004	2.391	0.256	-0.256	0.342	-0.342	0.024	0.003	-0.003	0.003	-0.003
85.4	12.692	0.201	0.261	0.231	8.372	28.839	0.225	0.2	0.25	0.949	0.047	-0.047	0.052	-0.052	81.045	4.014	-4.014	4.441	-4.441	0.810	0.040	-0.040	0.044	-0.044
85.4	12.692	0.201	0.261	0.231	6.512	30.699	0.175	0.15	0.2	1.151	0.053	-0.053	0.063	-0.063	98.295	4.526	-4.526	5.380	-5.380	0.983	0.045	-0.045	0.054	-0.054
85.4	12.692	0.261	0.339	0.3	16.914	31.412	0.35	0.3	0.4	0.531	0.022	-0.022	0.028	-0.028	45.347	1.879	-1.879	2.391	-2.391	0.453	0.019	-0.019	0.024	-0.024
85.4	12.692	0.201	0.261	0.231	4.651	32.560	0.125	0.1	0.15	1.368	0.059	-0.059	0.079	-0.079	116.827	5.039	-5.039	6.747	-6.747	1.168	0.050	-0.050	0.067	-0.067
85.4	12.692	0.339	0.441	0.39	28.271	34.553	0.45	0.4	0.5	0.213	0.012	-0.012	0.012	-0.012	18.190	1.025	-1.025	1.025	-1.025	0.182	0.010	-0.010	0.010	-0.010
85.4	12.692	0.261	0.339	0.3	13.290	35.036	0.275	0.25	0.3	0.641	0.034	-0.034	0.036	-0.036	54.741	2.904	-2.904	3.074	-3.074	0.547	0.029	-0.029	0.031	-0.031
85.4	12.692	0.441	0.573	0.507	44.919	36.752	0.55	0.5	0.6	0.07	0.006	-0.006	0.007	-0.007	5.978	0.512	-0.512	0.598	-0.598	0.060	0.005	-0.005	0.006	-0.006
85.4	12.692	0.573	0.745	0.659	69.002	37.155	0.65	0.6	0.7	0.012	0.002	-0.002	0.003	-0.003	1.025	0.171	-0.171	0.256	-0.256	0.010	0.002	-0.002	0.003	-0.003
85.4	12.692	0.261	0.339	0.3	10.873	37.453	0.225	0.2	0.25	0.854	0.039	-0.039	0.04	-0.04	72.932	3.331	-3.331	3.416	-3.416	0.729	0.033	-0.033	0.034	-0.034
85.4	12.692	0.261	0.339	0.3	8.457	39.869	0.175	0.15	0.2	1.076	0.044	-0.044	0.05	-0.05	91.890	3.758	-3.758	4.270	-4.270	0.919	0.038	-0.038	0.043	-0.043
85.4	12.692	0.339	0.441	0.39	21.988	40.836	0.35	0.3	0.4	0.389	0.016	-0.016	0.019	-0.019	33.221	1.366	-1.366	1.623	-1.623	0.332	0.014	-0.014	0.016	-0.016
85.4	12.692	0.261	0.339	0.3	6.041	42.285	0.125	0.1	0.15	1.277	0.049	-0.049	0.062	-0.062	109.056	4.185	-4.185	5.295	-5.295	1.091	0.042	-0.042	0.053	-0.053
85.4	12.692	0.441	0.573	0.507	36.752	44.919	0.45	0.4	0.5	0.152	0.009	-0.009	0.008	-0.008	12.981	0.769	-0.769	0.683	-0.683	0.130	0.008	-0.008	0.007	-0.007
85.4	12.692	0.339	0.441	0.39	17.277	45.547	0.275	0.25	0.3	0.501	0.025	-0.025	0.025	-0.025	42.785	2.135	-2.135	2.135	-2.135	0.428	0.021	-0.021	0.021	-0.021
85.4	12.692	0.573	0.745	0.659	58.386	47.770	0.55	0.5	0.6	0.031	0.004	-0.004	0.003	-0.003	2.647	0.342	-0.342	0.256	-0.256	0.026	0.003	-0.003	0.003	-0.003
85.4	12.692	0.745	0.969	0.857	89.733	48.318	0.65	0.6	0.7	0.005	0.001	-0.001	0.002	-0.002	0.427	0.085	-0.085	0.171	-0.171	0.004	0.001	-0.001	0.002	-0.002
85.4	12.692	0.339	0.441	0.39	14.135	48.689	0.225	0.2	0.25	0.69	0.03	-0.03	0.029	-0.029	58.926	2.562	-2.562	2.477	-2.477	0.589	0.026	-0.026	0.025	-0.025
85.4	12.692	0.339	0.441	0.39	10.994	51.830	0.175	0.15	0.2	0.8	0.032	-0.032	0.038	-0.038	68.320	2.733	-2.733	3.245	-3.245	0.683	0.027	-0.027	0.032	-0.032
85.4	12.692	0.441	0.573	0.507	28.585	53.086	0.35	0.3	0.4	0.274	0.012	-0.012	0.011	-0.011	23.400	1.025	-1.025	0.939	-0.939	0.234	0.010	-0.010	0.009	-0.009
85.4	12.692	0.339	0.441	0.39	7.853	54.971	0.125	0.1	0.15	1.053	0.038	-0.038	0.046	-0.046	89.926	3.245	-3.245	3.928	-3.928	0.899	0.032	-0.032	0.039	-0.039
85.4	12.692	0.339	0.441	0.39	5.026	57.798	0.08	0.06	0.1	1.202	0.045	-0.045	0.075	-0.075	102.651	3.843	-3.843	6.405	-6.405	1.027	0.038	-0.038	0.064	-0.064
85.4	12.692	0.573	0.745	0.659	47.770	58.386	0.45	0.4	0.5	0.07	0.006	-0.006	0.005	-0.005	5.978	0.512	-0.512	0.427	-0.427	0.060	0.005	-0.005	0.004	-0.004
85.4	12.692	0.441	0.573	0.507	22.460	59.212	0.275	0.25	0.3	0.4	0.02	-0.02	0.016	-0.016	34.160	1.708	-1.708	1.366	-1.366	0.342	0.017	-0.017	0.014	-0.014
85.4	12.692	0.745	0.969	0.857	75.928	62.123	0.55	0.5	0.6	0.015	0.002	-0.002	0.002	-0.002	1.281	0.171	-0.171	0.171	-0.171	0.013	0.002	-0.002	0.002	-0.002
85.4	12.692	0.441	0.573	0.507	18.376	63.295	0.225	0.2	0.25	0.51	0.023	-0.023	0.02	-0.02	43.554	1.964	-1.964	1.708	-1.708	0.436	0.020	-0.020	0.017	-0.017
85.4	12.692	0.441	0.573	0.507	14.292	67.379	0.175	0.15	0.2	0.665	0.027	-0.027	0.029	-0.029	56.791	2.306	-2.306	2.477	-2.477	0.568	0.023	-0.023	0.025	-0.025
85.4	12.692	0.573	0.745	0.659	37.155	69.002	0.35	0.3	0.4	0.155	0.008	-0.008	0.007	-0.007	13.237	0.683	-0.683	0.598	-0.598	0.132	0.007	-0.007	0.006	-0.006
85.4	12.692	0.441	0.573	0.507	10.209	71.462	0.125	0.1	0.15	0.823	0.029	-0.029	0.034	-0.034	70.284	2.477	-2.477	2.904	-2.904	0.703	0.025	-0.025	0.029	-0.029
85.4	12.692	0.441	0.573	0.507	6.534	75.137	0.08	0.06	0.1	1.095	0.038	-0.038	0.063	-0.063	93.513	3.245	-3.245	5.380	-5.380	0.935	0.032	-0.032	0.054	-0.054
85.4	12.692	0.745	0.969	0.857	62.123	75.928	0.45	0.4	0.5	0.024	0.003	-0.003	0.004	-0.004	2.050	0.256	-0.256	0.342	-0.342	0.020	0.003	-0.003	0.003	-0.003
85.4	12.692	0.573	0.745	0.659	29.193	76.963	0.275	0.25	0.3	0.273	0.015	-0.015	0.011	-0.011	23.314	1.281	-1.281	0.939	-0.939	0.233	0.013	-0.013	0.009	-0.009
85.4	12.692	0.573	0.745	0.659	23.885	82.271	0.225	0.2	0.25	0.322	0.016	-0.016	0.015	-0.015	27.499	1.366	-1.366	1.281	-1.281	0.275	0.014	-0.014	0.013	-0.013
85.4	12.692	0.573	0.745	0.659	18.577	87.579	0.175	0.15	0.2	0.483	0.02	-0.02	0.023	-0.023	41.248	1.708	-1.708	1.964	-1.964	0.412	0.017	-0.017	0.020	-0.020
85.4	12.692	0.745	0.969	0.857	48.318	89.733	0.35	0.3	0.4	0.064	0.005	-0.005	0.006	-0.006	5.466	0.427	-0.427	0.512	-0.512	0.055	0.004	-0.004	0.005	-0.005
85.4	12.692	0.573	0.745	0.659	13.270	92.887	0.125	0.1	0.15	0.653	0.023	-0.023	0.027	-0.027	55.766	1.964	-1.964	2.306	-2.306	0.558	0.020	-0.020	0.023	-0.023
85.4	12.692	0.573	0.745	0.659	8.492	97.664	0.08	0.06	0.1	0.867	0.03	-0.03	0.055	-0.055	74.042	2.562	-2.562	4.697	-4.697	0.740	0.026	-0.026	0.047	-0.047
85.4	12.692	0.745	0.969	0.857	37.964	100.087	0.275	0.25	0.3	0.117	0.009	-0.009	0.01	-0.01	9.992	0.769	-0.769	0.854	-0.854	0.100	0.008	-0.008	0.009	-0.009
85.4	12.692	0.573	0.745	0.659	4.777	101.379	0.045	0.03	0.06	1.026	0.04	-0.04	0.053	-0.053	87.620	3.416	-3.416	4.526	-4.526	0.876	0.034	-0.034	0.045	-0.045
85.4	12.692	0.745	0.969	0.857	31.062	106.990	0.225	0.2	0.25	0.223	0.014	-0.014	0.013	-0.013	19.044	1.196	-1.196	1.110	-1.110	0.190	0.012	-0.012	0.011	-0.011
85.4	12.692	0.745	0.969	0.857	24.159	113.892	0.175	0.15	0.2	0.319	0.016	-0.016	0.022	-0.022	27.243	1.366	-1.366	1.879	-1.879	0.272	0.014	-0.014	0.019	-0.019
85.4	12.692	0.745	0.969	0.857	17.256	120.795	0.125	0.1	0.15	0.432	0.019	-0.019	0.025	-0.025	36.893	1.623	-1.623	2.135	-2.135	0.369	0.016	-0.016	0.021	-0.021
85.4	12.692	0.745	0.969	0.857	11.044	127.007	0.08	0.06	0.1	0.652	0.026	-0.026	0.053	-0.053	55.681	2.220	-2.220	4.526	-4.526	0.557	0.022	-0.022	0.045	-0.045
85.4	12.692	0.745	0.969	0.857	6.212	131.839	0.045	0.03	0.06	0.79	0.034	-0.034	0.052	-0.052	67.466	2.904	-2.904	4.441	-4.441	0.675	0.029	-0.029	0.044	-0.044
111	14.461	0.091	0.119	0.105	9.881	12.077	0.45	0.4	0.5	0.516	0.046	-0.046	0.067	-0.067	57.276	5.106	-5.106	7.437	-7.437	0.573	0.051	-0.051	0.074	-0.074
111	14.461	0.07	0.091	0.0805	4.629	12.205	0.275	0.25	0.3	1.15	0.111	-0.111	0.101	-0.101	127.650	12.321	-12.321	11.211	-11.211	1.277	0.123	-0.123	0.112	-0.112
111	14.461	0.119	0.154	0.1365	15.700	12.845	0.55	0.5	0.6	0.228	0.025	-0.025	0.038	-0.038	25.308	2.775	-2.775	4.218	-4.218	0.253	0.028	-0.028	0.042	-0.042
111	14.461	0.154	0.201	0.1775	24.127	12.992	0.65	0.6	0.7	0.101	0.014	-0.014	0.021	-0.021	11.211	1.554	-1.554	2.331	-2.331	0.112	0.016	-0.016	0.023	-0.023
111	14.461	0.091	0.119	0.105	7.685	14.272	0.35	0.3	0.4	0.773	0.057	-0.057	0.074	-0.074	85.803	6.327	-6.327	8.214	-8.214	0.858	0.063	-0.063	0.082	-0.082
111	14.461	0.119	0.154	0.1365	12.845	15.700	0.45	0.4	0.5	0.538	0.041	-0.041	0.058	-0.058	59.718	4.551	-4.551	6.438	-6.438	0.597	0.046	-0.046	0.064	-0.064
111	14.461	0.091	0.119	0.105	6.038	15.919	0.275	0.25	0.3	1.026	0.092	-0.092	0.092	-0.092	113.886	10.212	-10.212	10.212	-10.212	1.139	0.102	-0.102	0.102	-0.102
111	14.461	0.154	0.201	0.1775	20.415	16.704	0.55	0.5	0.6	0.237	0.023	-0.023	0.032	-0.032	26.307	2.553	-2.553	3.552	-3.552	0.263	0.026	-0.026	0.036	-0.036
111	14.461	0.201	0.261	0.231	31.399	16.907	0.65	0.6	0.7	0.082	0.011	-0.011	0.017	-0.017	9.102	1.221	-1.221	1.887	-1.887	0.091	0.012	-0.012	0.019	-0.019
111	14.461	0.091	0.119	0.105	4.940	17.017	0.225	0.2	0.25	1.499	0.125	-0.125	0.117	-0.117	166.389	13.875	-13.875	12.987	-12.987	1.664	0.139	-0.139	0.130	-0.130
111	14.461	0.119	0.154	0.1365	9.991	18.554	0.35	0.3	0.4	0.686	0.047	-0.047	0.065	-0.065	76.146	5.217	-5.217	7.215	-7.215	0.761	0.052	-0.052	0.072	-0.072
111	14.461	0.154	0.201	0.1775	16.704	20.415	0.45	0.4	0.5	0.406	0.032	-0.032	0.048	-0.048	45.066	3.552	-3.552	5.328	-5.328	0.451	0.036	-0.036	0.053	-0.053
111	14.461	0.119	0.154	0.1365	7.850	20.695	0.275	0.25	0.3	1.094	0.084	-0.084	0.082	-0.082	121.434	9.324	-9.324	9.102	-9.102	1.214	0.093	-0.093	0.091	-0.091
111	14.461	0.201	0.261	0.231	26.569	21.738	0.55	0.5	0.6	0.196	0.018	-0.018	0.025	-0.025	21.756	1.998	-1.998	2.775	-2.775	0.218	0.020	-0.020	0.028	-0.028
111	14.461	0.261	0.339	0.3	40.779	21.958	0.65	0.6	0.7	0.068	0.008	-0.008	0.012	-0.012	7.548	0.888	-0.888	1.332	-1.332	0.075	0.009	-0.009	0.013	-0.013
111	14.461	0.119	0.154	0.1365	6.423	22.122	0.225	0.2	0.25	1.16	0.086	-0.086	0.105	-0.105	128.760	9.546	-9.546	11.655	-11.655	1.288	0.095	-0.095	0.117	-0.117
111	14.461	0.119	0.154	0.1365	4.995	23.550	0.175	0.15	0.2	1.325	0.092	-0.092	0.107	-0.107	147.075	10.212	-10.212	11.877	-11.877	1.471	0.102	-0.102	0.119	-0.119
111	14.461	0.154	0.201	0.1775	12.992	24.127	0.35	0.3	0.4	0.676	0.042	-0.042	0.055	-0.055	75.036	4.662	-4.662	6.105	-6.105	0.750	0.047	-0.047	0.061	-0.061
111	14.461	0.201	0.261	0.231	21.738	26.569	0.45	0.4	0.5	0.305	0.023	-0.023	0.037	-0.037	33.855	2.553	-2.553	4.107	-4.107	0.339	0.026	-0.026	0.041	-0.041
111	14.461	0.154	0.201	0.1775	10.208	26.911	0.275	0.25	0.3	0.869	0.066	-0.066	0.07	-0.07	96.459	7.326	-7.326	7.770	-7.770	0.965	0.073	-0.073	0.078	-0.078
111	14.461	0.261	0.339	0.3	34.505	28.231	0.55	0.5	0.6	0.151	0.014	-0.014	0.018	-0.018	16.761	1.554	-1.554	1.998	-1.998	0.168	0.016	-0.016	0.020	-0.020
111	14.461	0.339	0.441	0.39	53.012	28.545	0.65	0.6	0.7	0.052	0.007	-0.007	0.008	-0.008	5.772	0.777	-0.777	0.888	-0.888	0.058	0.008	-0.008	0.009	-0.009
111	14.461	0.154	0.201	0.1775	8.352	28.767	0.225	0.2	0.25	1.04	0.072	-0.072	0.092	-0.092	115.440	7.992	-7.992	10.212	-10.212	1.154	0.080	-0.080	0.102	-0.102
111	14.461	0.154	0.201	0.1775	6.496	30.623	0.175	0.15	0.2	1.224	0.078	-0.078	0.093	-0.093	135.864	8.658	-8.658	10.323	-10.323	1.359	0.087	-0.087	0.103	-0.103
111	14.461	0.201	0.261	0.231	16.907	31.399	0.35	0.3	0.4	0.622	0.034	-0.034	0.044	-0.044	69.042	3.774	-3.774	4.884	-4.884	0.690	0.038	-0.038	0.049	-0.049
111	14.461	0.154	0.201	0.1775	4.640	32.479	0.125	0.1	0.15	1.403	0.086	-0.086	0.097	-0.097	155.733	9.546	-9.546	10.767	-10.767	1.557	0.095	-0.095	0.108	-0.108
111	14.461	0.261	0.339	0.3	28.231	34.505	0.45	0.4	0.5	0.318	0.021	-0.021	0.026	-0.026	35.298	2.331	-2.331	2.886	-2.886	0.353	0.023	-0.023	0.029	-0.029
111	14.461	0.201	0.261	0.231	13.284	35.022	0.275	0.25	0.3	0.796	0.054	-0.054	0.057	-0.057	88.356	5.994	-5.994	6.327	-6.327	0.884	0.060	-0.060	0.063	-0.063
111	14.461	0.339	0.441	0.39	44.856	36.701	0.55	0.5	0.6	0.102	0.01	-0.01	0.011	-0.011	11.322	1.110	-1.110	1.221	-1.221	0.113	0.011	-0.011	0.012	-0.012
111	14.461	0.441	0.573	0.507	68.916	37.108	0.65	0.6	0.7	0.026	0.005	-0.005	0.004	-0.004	2.886	0.555	-0.555	0.444	-0.444	0.029	0.006	-0.006	0.004	-0.004
